func_name;id_try;id;size;exceptions
_make_wrapper;351;369;3;1
_make_wrapper;352;370;2;1
_make_wrapper;353;371;1;1
_cython_transform;354;372;1;1
_cython_agg_general;355;373;1;1
_python_agg_general;356;374;0;1
mean;357;375;1;1
mean;357;376;3;1
median;358;377;1;1
median;358;378;5;1
apply;359;379;1;0
apply;359;380;1;1
_cython_operation;360;381;3;1
_cython_operation;361;382;1;1
agg_series;362;383;1;1
_get_grouper;363;384;1;1
_get_grouper;364;385;1;1
_get_grouper;365;386;1;1
aggregate;366;387;1;1
transform;367;388;1;0
filter;368;389;1;1
filter;368;390;1;1
nunique;369;391;4;1
aggregate;370;392;1;0
_aggregate_generic;371;393;1;1
_aggregate_generic;372;394;2;1
_aggregate_item_by_item;373;395;1;1
_aggregate_item_by_item;373;396;2;1
_decide_output_index;374;397;1;1
_wrap_applied_output;375;398;1;1
_wrap_applied_output;376;399;1;2
_transform_general;377;400;1;1
_transform_general;377;401;2;1
_choose_path;378;402;1;0
_transform_item_by_item;379;403;1;1
filter;380;404;1;1
_aggregate_item_by_item;381;405;1;2
fast_apply;382;406;1;0
mask_missing;383;407;1;1
_interpolate_scipy_wrapper;384;408;1;1
_interpolate_scipy_wrapper;385;409;1;1
_interpolate_scipy_wrapper;386;410;1;1
_from_derivatives;387;411;1;1
_akima_interpolate;388;412;1;1
fillna;389;413;3;2
_astype;390;414;2;0
replace;391;415;3;2
setitem;392;416;1;1
setitem;392;417;4;1
setitem;392;418;1;1
setitem;393;419;1;0
interpolate;394;420;1;0
interpolate;395;421;1;0
eval;396;422;1;1
eval;396;423;1;1
where;397;424;4;1
quantile;398;425;1;1
_try_cast;399;426;1;0
_try_cast;400;427;1;0
_try_cast;401;428;1;0
_try_cast;402;429;1;0
convert;403;430;1;2
set;404;431;1;0
set;405;432;5;1
_replace_single;406;433;1;1
_replace_single;407;434;1;1
_replace_single;408;435;1;1
_try_cast;409;436;1;0
_try_coerce_args;410;437;1;1
_try_coerce_result;411;438;1;1
__len__;412;439;1;0
set;413;440;2;1
create_block_manager_from_blocks;414;441;3;1
create_block_manager_from_arrays;415;442;1;1
_putmask_smart;416;443;1;3
_putmask_smart;417;444;3;1
_prep_values;418;445;1;2
validate;419;446;1;1
_apply_window;420;447;1;1
_apply;421;448;1;1
count;422;449;1;1
validate;423;450;1;2
_apply;424;451;1;1
_offset;425;452;1;0
__call__;426;453;3;1
__call__;427;454;1;2
__call__;428;455;4;1
__call__;429;456;3;1
_has_infs;430;457;1;2
_nanminmax;431;458;1;0
_get_counts;432;459;1;1
_ensure_numeric;433;460;1;0
_ensure_numeric;434;461;2;1
_ensure_numeric;435;462;1;1
_init_matrix;436;463;1;1
set_value;437;464;8;1
apply;438;465;1;1
_add_aggregate_operations;439;466;1;1
_get_deprecated_option;440;467;1;1
__init__;441;468;2;1
__init__;441;469;1;1
from_codes;442;470;1;0
map;443;471;1;1
is_dtype_equal;444;472;1;2
is_bool_indexer;445;473;1;1
_try_sort;446;474;1;1
_asarray_tuplesafe;447;475;1;1
_index_labels_to_array;448;476;1;1
in_interactive_session;449;477;1;0
in_qtconsole;450;478;1;0
in_ipnb;451;479;1;0
in_ipython_frontend;452;480;1;0
wide_to_long;453;481;1;1
_construct_axes_from_arguments;454;482;1;1
_get_axis_number;455;483;1;0
_get_axis_name;456;484;1;0
pop;457;485;1;1
squeeze;458;486;1;0
__invert__;459;487;3;0
get;460;488;1;3
_maybe_update_cacher;461;489;1;0
_check_setitem_copy;462;490;1;0
_check_setitem_copy;463;491;1;0
__delitem__;464;492;1;1
__delitem__;465;493;1;1
drop;466;494;1;1
reindex;467;495;1;0
sample;468;496;1;1
__setattr__;469;497;1;1
__setattr__;470;498;1;2
_check_inplace_setting;471;499;1;0
at_time;472;500;1;1
between_time;473;501;1;1
rank;474;502;1;1
_where;475;503;1;1
_where;475;504;1;1
_where;476;505;1;0
_where;477;506;1;0
__getitem__;478;507;1;1
_get_label;479;508;1;0
_get_setitem_indexer;480;509;1;1
_get_setitem_indexer;481;510;3;1
_setitem_with_indexer;482;511;1;1
_getitem_tuple;483;512;1;1
_multi_take;484;513;1;2
_handle_lowerdim_multi_index_axis0;485;514;1;1
_handle_lowerdim_multi_index_axis0;485;515;5;1
_getitem_axis;486;516;2;2
_getitem_iterable;487;517;2;1
_convert_to_indexer;488;518;1;1
_convert_to_indexer;489;519;5;1
_convert_to_indexer;489;520;1;1
_convert_to_indexer;489;521;1;1
_convert_to_indexer;490;522;3;1
_getbool_axis;491;523;1;1
_has_valid_type;492;524;3;1
_has_valid_type;492;525;1;0
_getitem_tuple;493;526;1;0
convert_to_index_sliceable;494;527;1;3
maybe_droplevels;495;528;1;0
maybe_droplevels;496;529;1;0
create_nd_panel_factory;497;530;1;0
safe_sort;498;531;1;1
value_counts;499;532;1;1
mode;500;533;1;1
_length_check;501;534;1;1
_map;502;535;3;2
_map;503;536;1;2
str_repeat;504;537;1;1
str_repeat;505;538;1;1
_get_single_group_name;506;539;1;1
_str_extract_frame;507;540;1;1
str_get_dummies;508;541;1;1
_dir_deletions;509;542;1;1
equals;510;543;1;2
_try_get_item;511;544;1;1
__new__;512;545;1;2
__new__;513;546;1;2
__new__;514;547;1;0
__new__;515;548;1;1
__new__;516;549;1;2
_shallow_copy_with_infer;517;550;1;2
_convert_slice_indexer;518;551;1;1
_convert_slice_indexer;519;552;4;1
__contains__;520;553;1;1
putmask;521;554;1;2
equals;522;555;1;0
asof;523;556;1;1
union;524;557;3;1
union;525;558;1;1
union;526;559;1;1
intersection;527;560;1;1
intersection;528;561;2;0
difference;529;562;1;1
symmetric_difference;530;563;1;1
_get_unique_index;531;564;1;1
get_loc;532;565;1;1
get_value;533;566;1;2
get_value;534;567;8;1
get_value;534;568;3;1
get_value;535;569;1;1
get_value;535;570;3;1
get_value;535;571;1;1
join;536;572;1;1
_maybe_cast_indexer;537;573;1;2
get_slice_bound;538;574;2;1
get_slice_bound;539;575;1;1
_add_comparison_methods;540;576;1;1
_ensure_has_len;541;577;1;1
_get_level_number;542;578;6;1
get_value;543;579;8;1
get_value;543;580;8;1
get_value;544;581;1;1
get_value;545;582;1;1
get_value;545;583;3;1
get_value;545;584;1;1
get_value;546;585;1;1
get_value;546;586;1;0
get_value;547;587;1;0
__contains__;548;588;1;1
append;549;589;1;0
drop;550;590;1;1
drop;551;591;1;1
get_loc;552;592;1;1
get_loc_level;553;593;1;0
get_loc_level;554;594;1;1
_get_level_indexer;555;595;2;1
_get_level_indexer;556;596;1;1
get_locs;557;597;0;1
_convert_can_do_setop;558;598;1;0
__new__;559;599;1;3
_simple_new;560;600;1;1
_add_numeric_methods_binary;561;601;1;3
_convert_tolerance;562;602;1;1
equals;563;603;1;2
__contains__;564;604;2;1
__contains__;564;605;1;0
__contains__;565;606;1;1
get_loc;566;607;1;2
get_loc;567;608;1;2
test;568;609;1;1
_get_terminal_size_windows;569;610;1;0
_get_terminal_size_tput;570;611;1;0
_get_terminal_size_linux;571;612;1;0
_get_terminal_size_linux;572;613;1;0
_get_terminal_size_linux;573;614;1;0
mplskip;574;615;1;1
_skip_if_no_mpl;575;616;1;1
_skip_if_no_scipy;576;617;1;1
_skip_if_no_scipy;577;618;1;1
_skip_if_no_lzma;578;619;1;1
_skip_if_no_xarray;579;620;1;1
_skip_if_no_pytz;580;621;1;1
_skip_if_no_dateutil;581;622;1;1
_skip_if_no_pathlib;582;623;1;1
_skip_if_no_localpath;583;624;1;1
_incompat_bottleneck_version;584;625;1;1
_default_locale_getter;585;626;1;0
get_locales;586;627;1;0
get_locales;587;628;1;1
set_locale;588;629;0;1
_can_set_locale;589;630;1;0
debug;590;631;2;1
set_trace;591;632;1;0
ensure_clean;592;633;1;1
ensure_clean;593;634;1;1
ensure_clean;594;635;1;1
assert_class_equal;595;636;1;1
assert_attr_equal;596;637;1;1
package_check;597;638;1;1
package_check;598;639;1;1
can_connect;599;640;1;1
network;600;641;13;1
network;601;642;1;0
assert_produces_warning;602;643;1;0
set_timezone;603;644;1;0
_check_for_default_values;604;645;1;0
get_sys_info;605;646;1;0
get_sys_info;606;647;1;1
get_sys_info;607;648;1;0
show_versions;608;649;1;0
show_versions;609;650;0;0
determine_clipboard;610;651;1;1
determine_clipboard;611;652;1;1
get_freq_code;612;653;4;0
to_offset;613;654;1;1
to_offset;614;655;1;1
get_offset;615;656;1;3
_period_str_to_code;616;657;1;1
infer_freq;617;658;1;1
_td_index_cmp;618;659;1;1
union;619;660;1;2
join;620;661;1;2
intersection;621;662;1;2
get_value;622;663;5;1
get_value;623;664;1;3
get_value;624;665;1;3
get_loc;625;666;5;3
get_loc;626;667;1;3
get_loc;627;668;1;2
insert;628;669;1;0
insert;629;670;3;2
as_timestamp;630;671;1;1
apply_wraps;631;672;3;1
__add__;632;673;1;1
freqstr;633;674;1;1
__getstate__;634;675;1;1
freqstr;635;676;1;1
_validate_time;636;677;1;1
get_calendar;637;678;1;1
__add__;638;679;1;1
_mpl_le_2_0_0;639;680;1;1
convert;640;681;1;1
convert;641;682;1;1
__call__;642;683;1;1
__call__;643;684;1;1
equals;644;685;1;0
_evaluate_compare;645;686;1;1
__contains__;646;687;1;3
inferred_freq;647;688;1;1
map;648;689;1;1
_convert_tolerance;649;690;1;1
min;650;691;1;1
max;651;692;1;1
isin;652;693;1;1
_ensure_datetimelike_to_i8;653;694;1;1
__new__;654;695;1;1
_generate;655;696;1;0
_add_offset;656;697;2;1
union;657;698;1;1
union_many;658;699;1;1
join;659;700;1;2
_can_fast_union;660;701;1;1
intersection;661;702;1;2
get_value;662;703;5;1
get_value;663;704;1;3
get_value;664;705;1;3
get_loc;665;706;5;3
get_loc;666;707;1;3
get_loc;667;708;1;2
slice_indexer;668;709;13;1
insert;669;710;3;2
_from_arraylike;670;711;3;2
__contains__;671;712;1;1
get_value;672;713;17;2
get_value;673;714;1;1
get_loc;674;715;11;1
get_loc;675;716;1;1
get_loc;676;717;1;1
get_loc;677;718;1;1
_maybe_cast_slice_bound;678;719;1;1
register;679;720;1;0
merge_class;680;721;1;0
merge_class;681;722;1;0
is_datetimelike;682;723;1;1
_validate_timedelta_unit;683;724;2;0
_coerce_scalar_to_timedelta_type;684;725;3;1
_convert_listlike;685;726;2;1
_guess_datetime_format;686;727;1;0
_guess_datetime_format;687;728;1;0
_guess_datetime_format;688;729;1;1
to_datetime;689;730;1;1
to_datetime;690;731;3;1
to_datetime;691;732;1;0
to_datetime;692;733;2;0
to_datetime;692;734;2;1
to_datetime;693;735;1;2
_assemble_from_unit_mappings;694;736;1;2
_assemble_from_unit_mappings;695;737;1;2
_attempt_YYYYMMDD;696;738;1;0
_attempt_YYYYMMDD;697;739;1;0
_attempt_YYYYMMDD;698;740;1;0
_guess_time_format_for_array;699;741;1;1
to_time;700;742;3;2
to_time;701;743;0;2
__getitem__;702;744;3;2
_gotitem;703;745;1;1
_groupby_and_aggregate;704;746;1;1
_groupby_and_aggregate;705;747;1;1
_mpl_le_1_2_1;706;748;1;1
_mpl_ge_1_3_1;707;749;1;1
_mpl_ge_1_4_0;708;750;1;1
_mpl_ge_1_5_0;709;751;1;1
_mpl_ge_2_0_0;710;752;1;1
_get_standard_colors;711;753;1;1
_get_standard_colors;712;754;1;1
_compute_plot_data;713;755;1;1
_apply_style_colors;714;756;1;1
_plot;715;757;1;3
format_date_labels;716;758;1;1
_get_layout;717;759;4;1
_remove_labels_from_axis;718;760;1;1
_handle_shared_axes;719;761;3;1
cut;720;762;2;1
_bins_to_cuts;721;763;3;1
to_numeric;722;764;1;1
_groupby_and_merge;723;765;1;1
_groupby_and_merge;724;766;5;1
_groupby_and_merge;725;767;1;0
_get_comb_axis;726;768;2;1
_make_concat_multiindex;727;769;1;1
pivot_table;728;770;1;1
pivot_table;729;771;1;2
pivot_table;730;772;1;1
pivot_table;731;773;1;1
_add_margins;732;774;2;1
_compute_grand_margin;733;775;1;1
_generate_marginal_results;734;776;2;1
_normalize;735;777;1;1
_normalize;736;778;1;1
get_hits;737;779;1;0
merge_pr;738;780;5;1
merge_pr;739;781;2;1
cherry_pick;740;782;2;1
default_iget;741;783;1;1
flatten;742;784;1;1
run_all;743;785;1;1
run_all;744;786;1;1
do_update;745;787;1;1
do_update;746;788;1;1
f;747;789;1;1
roundtrip_archive;748;790;1;0
roundtrip_archive;749;791;1;0
roundtrip_archive;750;792;1;0
create_panels_append;751;793;1;1
create_panels_join;752;794;1;0
plot_perf;753;795;1;1
rountrip_archive;754;796;1;0
rountrip_archive;755;797;1;0
rountrip_archive;756;798;1;0
rountrip_archive;757;799;1;0
rountrip_archive;758;800;1;0
rountrip_archive;759;801;1;0
cleanup_nb;760;802;1;1
html;761;803;2;2
html;762;804;1;0
zip_html;763;805;1;0
check_build;764;806;1;1
auto_dev_build;765;807;2;2
linkcode_resolve;766;808;1;0
linkcode_resolve;767;809;1;0
linkcode_resolve;768;810;1;0
write;769;811;1;0
process_input_line;770;812;1;0
process_pure_python;771;813;2;1
process_pure_python;772;814;1;1
setup;773;815;1;1
__init__;774;816;1;1
import_phantom_module;775;817;0;1
__init__;776;818;1;1
__init__;777;819;1;1
run;778;820;4;1
contains_doctest;779;821;1;1
run_code;780;822;1;2
makefig;781;823;1;0
remove;782;824;1;0
remove;783;825;1;0
remove;784;826;1;0
remove;785;827;1;0
remove;786;828;1;0
remove;787;829;1;0
remove;788;830;1;0
remove;789;831;1;0
remove;790;832;1;0
remove;791;833;1;0
remove;792;834;1;0
remove;793;835;1;0
remove;794;836;1;0
remove;795;837;1;0
remove;796;838;1;0
remove;797;839;1;0
remove;798;840;1;0
remove;799;841;1;0
remove;800;842;1;0
remove;801;843;1;0
remove;802;844;1;0
remove;803;845;1;0
remove;804;846;1;0
remove;805;847;1;0
remove;806;848;1;0
remove;807;849;1;0
remove;808;850;1;0
remove;809;851;1;0
remove;810;852;1;0
remove;811;853;1;0
setup;812;854;1;1
setup;813;855;4;0
setup;814;856;1;0
setup;815;857;1;0
setup;816;858;1;0
setup;817;859;1;0
setup;818;860;1;0
setup;819;861;1;0
setup;820;862;1;0
setup;821;863;1;0
setup;822;864;1;0
pad;823;865;1;0
backfill;824;866;1;0
pad;825;867;1;0
backfill;826;868;1;0
pad;827;869;1;0
backfill;828;870;1;0
pad;829;871;1;0
backfill;830;872;1;0
pad;831;873;1;0
backfill;832;874;1;0
pad;833;875;1;0
backfill;834;876;1;0
setup;835;877;2;1
setup;836;878;2;1
remove;837;879;1;0
remove;838;880;1;0
remove;839;881;1;0
remove;840;882;1;0
remove;841;883;1;0
remove;842;884;1;0
remove;843;885;1;0
remove;844;886;1;0
remove;845;887;1;0
remove;846;888;1;0
remove;847;889;1;0
remove;848;890;1;0
remove;849;891;1;0
remove;850;892;1;0
remove;851;893;1;0
check_build;852;894;1;1
auto_update;853;895;2;2
pad;854;896;1;0
backfill;855;897;1;0
get_utcdatetime;856;898;1;0
dump_as_gist;857;899;1;0
main;858;900;11;1
report_comparative;859;901;1;0
report_comparative;860;902;1;0
report_comparative;861;903;1;0
profile_head_single;862;904;1;0
profile_head_single;863;905;1;1
profile_head_single;863;906;5;1
profile_head_single;864;907;1;0
print_report;865;908;1;0
main;866;909;2;1
main;867;910;2;1
