func_name;id_try;id;size;exceptions
_aggregate_multiple_funcs;264;276;1;1
_aggregate_multiple_funcs;265;277;4;1
item;266;278;1;1
_get_indices;267;279;2;1
_make_wrapper;268;280;3;1
_make_wrapper;269;281;2;1
_make_wrapper;270;282;1;1
_cython_transform;271;283;0;1
_cython_transform;271;284;1;1
_cython_agg_general;272;285;1;1
_python_agg_general;273;286;0;1
mean;274;287;1;1
mean;274;288;3;1
median;275;289;1;1
median;275;290;5;1
_add_numeric_operations;276;291;1;1
_add_numeric_operations;276;292;3;1
apply;277;293;1;0
apply;277;294;1;1
_cython_operation;278;295;3;1
_cython_operation;279;296;1;1
agg_series;280;297;1;1
_get_grouper;281;298;1;1
_get_grouper;282;299;1;1
_get_grouper;283;300;1;1
aggregate;284;301;1;1
filter;285;302;1;1
filter;285;303;1;1
nunique;286;304;4;1
_cython_agg_blocks;287;305;5;1
aggregate;288;306;1;0
_aggregate_generic;289;307;1;1
_aggregate_generic;290;308;2;1
_aggregate_item_by_item;291;309;1;1
_aggregate_item_by_item;291;310;2;1
_decide_output_index;292;311;1;1
_wrap_applied_output;293;312;1;1
_wrap_applied_output;294;313;1;2
_transform_general;295;314;1;1
_transform_general;295;315;2;1
_choose_path;296;316;1;0
_transform_item_by_item;297;317;1;1
filter;298;318;1;1
_aggregate_item_by_item;299;319;1;2
fast_apply;300;320;1;0
mask_missing;301;321;1;1
_interpolate_scipy_wrapper;302;322;1;1
_interpolate_scipy_wrapper;303;323;1;1
_interpolate_scipy_wrapper;304;324;1;1
_from_derivatives;305;325;1;1
_akima_interpolate;306;326;1;1
fillna;307;327;3;2
_astype;308;328;2;0
replace;309;329;3;2
setitem;310;330;1;1
setitem;310;331;4;1
setitem;310;332;1;1
setitem;311;333;1;0
interpolate;312;334;1;0
interpolate;313;335;1;0
eval;314;336;1;1
eval;314;337;1;1
where;315;338;4;1
quantile;316;339;1;1
_try_cast;317;340;1;0
_try_cast;318;341;1;0
_try_cast;319;342;1;0
_try_cast;320;343;1;0
convert;321;344;1;2
convert;322;345;1;1
set;323;346;1;0
set;324;347;5;1
_replace_single;325;348;1;1
_replace_single;326;349;1;1
_replace_single;327;350;1;1
_try_cast;328;351;1;0
_try_coerce_args;329;352;1;1
_try_coerce_result;330;353;1;1
__len__;331;354;1;0
set;332;355;2;1
create_block_manager_from_blocks;333;356;3;1
create_block_manager_from_arrays;334;357;1;1
_putmask_smart;335;358;1;3
_putmask_smart;336;359;3;1
_prep_values;337;360;1;2
validate;338;361;1;1
_apply_window;339;362;1;1
_apply;340;363;1;1
_validate_freq;341;364;1;2
_apply;342;365;1;1
_offset;343;366;1;0
__call__;344;367;3;1
__call__;345;368;1;2
__call__;346;369;4;1
__call__;347;370;3;1
_has_infs;348;371;1;2
_nanminmax;349;372;1;0
_get_counts;350;373;1;1
_ensure_numeric;351;374;1;0
_ensure_numeric;352;375;2;1
_ensure_numeric;353;376;1;1
_init_matrix;354;377;1;1
set_value;355;378;8;1
apply;356;379;1;1
_add_aggregate_operations;357;380;1;1
_get_deprecated_option;358;381;1;1
__init__;359;382;2;1
__init__;359;383;1;1
from_codes;360;384;1;0
map;361;385;1;1
is_dtype_equal;362;386;1;2
is_bool_indexer;363;387;1;1
_try_sort;364;388;1;1
_asarray_tuplesafe;365;389;1;1
_index_labels_to_array;366;390;1;1
in_interactive_session;367;391;1;0
in_qtconsole;368;392;1;0
in_ipnb;369;393;1;0
in_ipython_frontend;370;394;1;0
_construct_axes_from_arguments;371;395;1;1
_get_axis_number;372;396;1;0
_get_axis_name;373;397;1;0
pop;374;398;1;1
squeeze;375;399;1;0
__invert__;376;400;3;0
get;377;401;1;3
_maybe_update_cacher;378;402;1;0
_check_setitem_copy;379;403;1;0
_check_setitem_copy;380;404;1;0
__delitem__;381;405;1;1
__delitem__;382;406;1;1
drop;383;407;1;1
reindex;384;408;1;0
sample;385;409;1;1
__setattr__;386;410;1;1
__setattr__;387;411;1;2
_check_inplace_setting;388;412;1;0
at_time;389;413;1;1
between_time;390;414;1;1
rank;391;415;1;1
_where;392;416;1;1
_where;392;417;1;1
_where;393;418;1;0
_where;394;419;1;0
__getitem__;395;420;1;1
_get_label;396;421;1;0
_get_setitem_indexer;397;422;1;1
_get_setitem_indexer;398;423;1;1
_get_setitem_indexer;399;424;3;1
_setitem_with_indexer;400;425;1;1
_getitem_tuple;401;426;1;1
_multi_take;402;427;1;2
_handle_lowerdim_multi_index_axis0;403;428;1;1
_handle_lowerdim_multi_index_axis0;403;429;5;1
_getitem_axis;404;430;2;2
_getitem_iterable;405;431;2;1
_convert_to_indexer;406;432;1;1
_convert_to_indexer;407;433;5;1
_convert_to_indexer;407;434;1;1
_convert_to_indexer;407;435;1;1
_convert_to_indexer;408;436;3;1
__getitem__;409;437;1;2
_getbool_axis;410;438;1;1
_has_valid_type;411;439;3;1
_has_valid_type;411;440;1;0
_getitem_tuple;412;441;1;0
_get_list_axis;413;442;1;1
_getitem_axis;414;443;1;1
convert_to_index_sliceable;415;444;1;3
maybe_droplevels;416;445;1;0
maybe_droplevels;417;446;1;0
create_nd_panel_factory;418;447;1;0
_ensure_data;419;448;1;2
isin;420;449;2;2
isin;421;450;2;2
safe_sort;422;451;1;1
value_counts;423;452;1;1
mode;424;453;1;1
_length_check;425;454;1;1
_map;426;455;8;2
_map;427;456;1;2
str_repeat;428;457;1;1
str_repeat;429;458;1;1
_get_single_group_name;430;459;1;1
_str_extract_frame;431;460;1;1
str_get_dummies;432;461;1;1
_dir_deletions;433;462;1;1
__getitem__;434;463;3;2
_gotitem;435;464;1;1
_groupby_and_aggregate;436;465;1;1
_groupby_and_aggregate;437;466;1;1
_replacer;438;467;1;1
resolve;439;468;2;1
resolve;440;469;1;1
type;441;470;2;1
type;442;471;1;1
is_datetime;443;472;1;1
is_datetime;444;473;1;1
_in;445;474;4;1
_in;446;475;1;1
_not_in;447;476;4;1
_not_in;448;477;1;1
_cast_inplace;449;478;1;1
__init__;450;479;2;1
__init__;451;480;1;1
_align;452;481;4;1
_reconstruct_object;453;482;1;1
_evaluate_numexpr;454;483;2;1
_evaluate_numexpr;454;484;1;1
_where_numexpr;455;485;2;1
_where_numexpr;455;486;1;1
_has_bool_dtype;456;487;2;1
_has_bool_dtype;457;488;1;1
_resolve_name;458;489;1;1
visit_Subscript;459;490;1;0
visit_Subscript;460;491;1;1
visit_Attribute;461;492;1;1
visit_Attribute;462;493;2;1
evaluate;463;494;1;1
evaluate;464;495;1;1
_result_type_many;465;496;1;1
visit_Subscript;466;497;2;1
visit_Assign;467;498;1;1
visit_Attribute;468;499;2;1
visit_Call_35;469;500;2;1
visit_Call_35;470;501;1;1
visit_Call_legacy;471;502;2;1
visit_Call_legacy;472;503;1;1
_evaluate;473;504;3;1
_evaluate;474;505;1;1
to_coo;475;506;1;1
_get_fill;476;507;1;1
__len__;477;508;1;0
astype;478;509;2;1
__getitem__;479;510;1;1
__getitem__;479;511;4;1
__getitem__;479;512;1;1
_get_values;480;513;1;1
_to_ijv;481;514;1;1
cut;482;515;2;1
_get_comb_axis;483;516;2;1
_make_concat_multiindex;484;517;1;1
_groupby_and_merge;485;518;1;1
_groupby_and_merge;486;519;5;1
_groupby_and_merge;487;520;1;0
pivot_table;488;521;1;1
pivot_table;489;522;1;2
pivot_table;490;523;1;1
pivot_table;491;524;1;1
_add_margins;492;525;2;1
_compute_grand_margin;493;526;1;1
_generate_marginal_results;494;527;2;1
_normalize;495;528;1;1
_normalize;496;529;1;1
array_equivalent;497;530;5;1
is_dtype;498;531;1;0
__new__;499;532;3;1
construct_from_string;500;533;1;0
__new__;501;534;1;0
__new__;502;535;1;1
__new__;503;536;5;1
construct_from_string;504;537;1;1
__new__;505;538;4;1
construct_from_string;506;539;1;1
is_dtype;507;540;1;1
__new__;508;541;1;1
__new__;509;542;4;1
construct_from_string;510;543;1;1
is_dtype;511;544;1;1
_concat_compat;512;545;1;1
is_scipy_sparse;513;546;1;1
is_datetime64_dtype;514;547;1;1
is_string_dtype;515;548;1;1
is_dtype_equal;516;549;1;2
is_datetime64_ns_dtype;517;550;3;1
is_timedelta64_ns_dtype;518;551;1;1
is_string_like_dtype;519;552;1;1
is_bool_dtype;520;553;1;1
_get_dtype_type;521;554;1;1
_get_dtype_from_object;522;555;1;1
_get_dtype_from_object;523;556;1;2
_validate_date_like_dtype;524;557;1;1
pandas_dtype;525;558;1;1
pandas_dtype;526;559;1;1
pandas_dtype;527;560;1;1
pandas_dtype;528;561;1;1
pandas_dtype;529;562;1;2
maybe_downcast_to_dtype;530;563;1;0
maybe_downcast_to_dtype;531;564;2;0
maybe_downcast_to_dtype;532;565;2;0
maybe_upcast_putmask;533;566;1;0
maybe_upcast_putmask;534;567;1;0
maybe_promote;535;568;1;0
maybe_promote;536;569;1;0
maybe_convert_scalar;537;570;1;1
coerce_to_dtypes;538;571;1;0
maybe_convert_objects;539;572;1;0
soft_convert_objects;540;573;1;0
maybe_infer_to_datetimelike;541;574;2;1
maybe_infer_to_datetimelike;541;575;1;0
maybe_infer_to_datetimelike;542;576;1;0
maybe_infer_to_datetimelike;543;577;1;0
maybe_cast_to_datetime;544;578;1;3
is_re_compilable;545;579;1;1
is_hashable;546;580;1;1
is_sequence;547;581;1;2
is_datetimelike;548;582;1;1
equals;549;583;1;2
get_value;550;584;1;2
_try_get_item;551;585;1;1
__new__;552;586;2;2
__new__;553;587;1;1
__new__;554;588;1;1
__new__;555;589;1;0
__new__;556;590;1;1
__new__;557;591;1;2
_shallow_copy_with_infer;558;592;1;2
_try_convert_to_int_index;559;593;1;3
_try_convert_to_int_index;560;594;1;2
_convert_slice_indexer;561;595;1;1
_convert_slice_indexer;562;596;4;1
__contains__;563;597;1;1
contains;564;598;1;1
putmask;565;599;1;2
equals;566;600;1;0
asof;567;601;1;1
union;568;602;3;1
union;569;603;1;1
union;570;604;1;1
intersection;571;605;1;1
intersection;572;606;2;0
difference;573;607;1;1
symmetric_difference;574;608;1;1
_get_unique_index;575;609;1;1
get_loc;576;610;1;1
get_value;577;611;1;2
get_value;578;612;8;1
get_value;578;613;3;1
get_value;579;614;1;1
get_value;579;615;3;1
get_value;579;616;1;1
join;580;617;1;1
_maybe_cast_indexer;581;618;1;2
get_slice_bound;582;619;2;1
get_slice_bound;583;620;1;1
_add_comparison_methods;584;621;1;1
_ensure_has_len;585;622;1;1
_get_level_number;586;623;6;1
is_monotonic_increasing;587;624;1;1
get_value;588;625;8;1
get_value;588;626;8;1
get_value;589;627;1;1
get_value;590;628;1;1
get_value;590;629;3;1
get_value;590;630;1;1
get_value;591;631;1;1
get_value;591;632;1;0
get_value;592;633;1;0
__contains__;593;634;1;1
append;594;635;1;0
drop;595;636;1;1
drop;596;637;1;1
get_indexer;597;638;1;2
get_loc;598;639;1;1
get_loc_level;599;640;1;0
get_loc_level;600;641;1;1
_get_level_indexer;601;642;2;1
get_locs;602;643;0;1
_convert_can_do_setop;603;644;1;0
__new__;604;645;1;1
_generate;605;646;1;0
_add_offset;606;647;2;1
union;607;648;1;1
union_many;608;649;1;1
join;609;650;1;2
_can_fast_union;610;651;1;1
intersection;611;652;1;2
get_value;612;653;5;1
get_value;613;654;1;3
get_value;614;655;1;3
get_loc;615;656;5;3
get_loc;616;657;1;3
get_loc;617;658;1;2
slice_indexer;618;659;13;1
insert;619;660;3;2
__new__;620;661;1;3
_simple_new;621;662;1;1
_add_numeric_methods_binary;622;663;1;3
_convert_tolerance;623;664;1;1
equals;624;665;1;2
__contains__;625;666;2;1
__contains__;625;667;1;0
__contains__;626;668;1;1
get_loc;627;669;1;2
get_loc;628;670;1;2
__contains__;629;671;1;1
get_value;630;672;17;2
get_value;631;673;1;1
get_loc;632;674;11;1
get_loc;633;675;1;1
get_loc;634;676;1;1
get_loc;635;677;1;1
_maybe_cast_slice_bound;636;678;1;1
equals;637;679;1;0
_evaluate_compare;638;680;1;1
__contains__;639;681;1;3
inferred_freq;640;682;1;1
map;641;683;1;1
_convert_tolerance;642;684;1;1
min;643;685;1;1
max;644;686;1;1
isin;645;687;1;1
_ensure_datetimelike_to_i8;646;688;1;1
_td_index_cmp;647;689;1;1
union;648;690;1;2
join;649;691;1;2
intersection;650;692;1;2
get_value;651;693;5;1
get_value;652;694;1;3
get_value;653;695;1;3
get_loc;654;696;5;3
get_loc;655;697;1;3
get_loc;656;698;1;2
insert;657;699;1;0
insert;658;700;3;2
__contains__;659;701;1;1
contains;660;702;1;1
mid;661;703;2;1
get_value;662;704;1;1
take;663;705;2;1
searchsorted;664;706;1;0
_combine_hash_arrays;665;707;1;1
hash_array;666;708;1;1
_guess_datetime_format;667;709;1;0
_guess_datetime_format;668;710;1;0
_guess_datetime_format;669;711;1;1
to_datetime;670;712;1;1
to_datetime;671;713;3;1
to_datetime;672;714;1;0
to_datetime;673;715;2;0
to_datetime;673;716;2;1
to_datetime;674;717;1;2
to_datetime;675;718;1;0
to_datetime;676;719;1;0
to_datetime;676;720;1;1
_assemble_from_unit_mappings;677;721;1;2
_assemble_from_unit_mappings;678;722;1;2
_attempt_YYYYMMDD;679;723;1;0
_attempt_YYYYMMDD;680;724;1;0
_attempt_YYYYMMDD;681;725;1;0
_guess_time_format_for_array;682;726;1;1
to_time;683;727;3;2
to_time;684;728;0;2
to_numeric;685;729;1;1
_validate_timedelta_unit;686;730;2;0
_coerce_scalar_to_timedelta_type;687;731;3;1
_convert_listlike;688;732;2;1
__doc__;689;733;2;1
_skip_if_no_mpl;690;734;1;1
_skip_if_no_scipy;691;735;1;1
_skip_if_no_scipy;692;736;1;1
_skip_if_no_scipy;693;737;1;1
_check_if_lzma;694;738;1;1
_skip_if_no_xarray;695;739;1;1
_skip_if_no_pytz;696;740;1;1
_skip_if_no_dateutil;697;741;1;1
_skip_if_no_pathlib;698;742;1;1
_skip_if_no_localpath;699;743;1;1
_incompat_bottleneck_version;700;744;1;1
_skip_if_no_mock;701;745;1;1
_skip_if_no_mock;702;746;1;1
_skip_if_no_ipython;703;747;1;1
_default_locale_getter;704;748;1;0
get_locales;705;749;1;0
get_locales;706;750;1;1
set_locale;707;751;0;1
_can_set_locale;708;752;1;0
debug;709;753;2;1
set_trace;710;754;1;0
ensure_clean;711;755;1;1
ensure_clean;712;756;1;1
ensure_clean;713;757;1;1
assert_class_equal;714;758;1;1
assert_attr_equal;715;759;1;1
skip_if_no_package;716;760;1;1
skip_if_no_package;717;761;1;1
can_connect;718;762;1;1
network;719;763;13;1
network;720;764;1;0
assert_produces_warning;721;765;1;0
set_timezone;722;766;1;0
__getattr__;723;767;2;1
get_sys_info;724;768;1;0
get_sys_info;725;769;1;1
get_sys_info;726;770;1;0
show_versions;727;771;1;0
show_versions;728;772;0;0
_check_for_default_values;729;773;1;0
get_freq_code;730;774;4;0
to_offset;731;775;1;1
to_offset;732;776;1;1
get_offset;733;777;1;3
_period_str_to_code;734;778;1;1
infer_freq;735;779;1;1
as_timestamp;736;780;1;1
apply_wraps;737;781;3;1
__add__;738;782;1;1
freqstr;739;783;1;1
__getstate__;740;784;1;1
freqstr;741;785;1;1
_validate_time;742;786;1;1
get_calendar;743;787;1;1
__add__;744;788;1;1
__add__;744;789;1;1
register;745;790;1;0
merge_class;746;791;1;0
merge_class;747;792;1;0
get_hits;748;793;1;0
default_iget;749;794;1;1
flatten;750;795;1;1
merge_pr;751;796;5;1
merge_pr;752;797;2;1
update_pr;753;798;6;1
update_pr;754;799;2;1
cherry_pick;755;800;2;1
run_all;756;801;1;1
run_all;757;802;1;1
do_update;758;803;1;1
do_update;759;804;1;1
f;760;805;1;1
roundtrip_archive;761;806;1;0
roundtrip_archive;762;807;1;0
roundtrip_archive;763;808;1;0
create_panels_append;764;809;1;1
create_panels_join;765;810;1;0
plot_perf;766;811;1;1
rountrip_archive;767;812;1;0
rountrip_archive;768;813;1;0
rountrip_archive;769;814;1;0
rountrip_archive;770;815;1;0
rountrip_archive;771;816;1;0
rountrip_archive;772;817;1;0
maybe_exclude_notebooks;773;818;4;2
html;774;819;1;0
zip_html;775;820;1;0
check_build;776;821;1;1
auto_dev_build;777;822;2;2
linkcode_resolve;778;823;1;0
linkcode_resolve;779;824;1;0
linkcode_resolve;780;825;1;0
write;781;826;1;0
process_input_line;782;827;1;0
process_pure_python;783;828;2;1
process_pure_python;784;829;1;1
setup;785;830;1;1
__init__;786;831;1;1
import_phantom_module;787;832;0;1
__init__;788;833;1;1
__init__;789;834;1;1
run;790;835;4;1
contains_doctest;791;836;1;1
run_code;792;837;1;2
makefig;793;838;1;0
remove;794;839;1;0
setup;795;840;1;1
setup;796;841;4;0
setup;797;842;1;0
setup;798;843;1;0
setup;799;844;1;0
pad;800;845;1;0
backfill;801;846;1;0
setup;802;847;2;1
setup;803;848;2;1
remove;804;849;1;0
remove;805;850;1;0
