name;id;raise;re-raise;try;handlers;size
generate_dataset;593;0;0;0;0;14
boxplot_runtimes;594;0;0;0;0;12
benchmark;595;0;0;0;0;12
n_feature_influence;596;0;0;0;0;9
plot_n_features_influence;597;0;0;0;0;12
benchmark_throughputs;598;0;0;0;0;10
plot_benchmark_throughput;599;0;0;0;0;12
generate_data;600;0;0;0;0;15
benchmark_influence;601;0;0;0;0;19
plot_influence;602;0;0;0;0;16
_count_nonzero_coefficients;603;0;0;0;0;2
_weights;604;0;0;0;0;4
_generate_center_coordinates;605;0;0;0;0;5
build_projection_operator;606;0;0;0;0;14
generate_synthetic_data;607;0;0;0;0;10
plot_gallery;608;0;0;0;0;8
title;609;0;0;0;0;3
__init__;610;0;0;0;0;5
changed;611;0;0;0;0;1
add_observer;612;0;0;0;0;1
set_surface;613;0;0;0;0;1
dump_svmlight_file;614;0;0;0;0;4
__init__;615;0;0;0;0;4
fit;616;0;0;0;0;22
decision_surface;617;0;0;0;0;7
clear_data;618;0;0;0;0;3
add_example;619;0;0;0;0;3
refit;620;0;0;0;0;1
__init__;621;0;0;0;0;21
plot_kernels;622;0;0;0;0;3
onclick;623;0;0;0;0;2
update_example;624;0;0;0;0;4
update;625;0;0;0;0;13
remove_surface;626;0;0;0;0;5
plot_support_vectors;627;0;0;0;0;2
plot_decision_surface;628;1;0;0;0;8
__init__;629;0;0;0;0;40
get_parser;630;0;0;0;0;3
main;631;0;0;0;0;10
create_species_bunch;632;0;0;0;0;10
plot_species_distribution;633;0;0;0;0;55
_generate_vector;634;0;0;0;0;1
generate_dataset;635;0;0;0;0;1
all_but_first_column;636;0;0;0;0;1
drop_first_component;637;0;0;0;0;4
create_axes;638;0;0;0;0;24
plot_distribution;639;0;0;0;0;18
make_plot;640;0;0;0;0;11
format_func;641;0;0;0;0;4
sqr;642;0;0;0;0;1
make_data;643;0;0;0;0;7
uniform_labelings_scores;644;0;0;0;0;9
recreate_image;645;0;0;0;0;8
bench_k_means;646;0;0;0;0;3
nudge_images;647;0;0;0;0;4
plot_clustering;648;0;0;0;0;10
__init__;649;0;0;0;0;2
__call__;650;0;0;0;0;2
my_kernel;651;0;0;0;0;2
make_meshgrid;652;0;0;0;0;4
plot_contours;653;0;0;0;0;4
plot_decision_function;654;0;0;0;0;7
plot_confusion_matrix;655;0;0;0;0;17
report;656;0;0;0;0;6
plot_learning_curve;657;0;0;0;0;18
true_fun;658;0;0;0;0;1
number_normalizer;659;0;0;0;0;1
build_tokenizer;660;0;0;0;0;2
bicluster_ncut;661;0;0;0;0;9
most_common;662;0;0;0;0;1
f;663;0;0;0;0;1
g;664;0;0;0;0;1
plot_hyperplane;665;0;0;0;0;2
f;666;0;0;0;0;3
f;667;0;0;0;0;3
modified_huber_loss;668;0;0;0;0;5
f;669;0;0;0;0;1
plot_figs;670;0;0;0;0;11
plot_hyperplane;671;0;0;0;0;2
l1;672;0;0;0;0;1
l2;673;0;0;0;0;1
el;674;0;0;0;0;1
cross;675;0;0;0;0;2
plot_ic_criterion;676;0;0;0;0;7
model;677;0;0;0;0;1
plot_embedding;678;0;0;0;0;17
johnson_lindenstrauss_min_dim;679;2;0;0;0;9
_check_density;680;1;0;0;0;3
_check_input_size;681;2;0;0;0;2
gaussian_random_matrix;682;0;0;0;0;4
sparse_random_matrix;683;0;0;0;0;18
__init__;684;0;0;0;0;4
_make_random_matrix;685;0;0;0;0;0
fit;686;3;0;0;0;11
transform;687;1;0;0;0;5
__init__;688;0;0;0;0;1
_make_random_matrix;689;0;0;0;0;2
__init__;690;0;0;0;0;2
_make_random_matrix;691;0;0;0;0;3
configuration;692;0;0;0;0;45
_first_and_last_element;693;0;0;0;0;5
clone;694;2;0;0;0;28
_pprint;695;0;0;0;0;22
_get_param_names;696;1;0;0;0;6
get_params;697;0;0;0;0;12
set_params;698;1;0;0;0;11
__repr__;699;0;0;0;0;2
__getstate__;700;0;0;1;1;5
__setstate__;701;0;0;1;1;5
score;702;0;0;0;0;1
score;703;0;0;0;0;1
fit_predict;704;0;0;0;0;2
biclusters_;705;0;0;0;0;1
get_indices;706;0;0;0;0;3
get_shape;707;0;0;0;0;2
get_submatrix;708;0;0;0;0;3
fit_transform;709;0;0;0;0;2
score;710;0;0;0;0;1
is_classifier;711;0;0;0;0;1
is_regressor;712;0;0;0;0;1
get_config;713;0;0;0;0;1
set_config;714;0;0;0;0;1
config_context;715;0;0;0;0;3
setup_module;716;0;0;0;0;6
__init__;717;0;0;0;0;3
get_params;718;0;0;0;0;1
set_params;719;0;0;0;0;2
_validate_steps;720;2;0;0;0;10
_estimator_type;721;0;0;0;0;1
named_steps;722;0;0;0;0;1
_final_estimator;723;0;0;0;0;1
_fit;724;0;0;0;0;18
fit;725;0;0;0;0;3
fit_transform;726;0;0;0;0;6
predict;727;0;0;0;0;4
fit_predict;728;0;0;0;0;3
predict_proba;729;0;0;0;0;4
decision_function;730;0;0;0;0;4
predict_log_proba;731;0;0;0;0;4
transform;732;0;0;0;0;1
_transform;733;0;0;0;0;3
inverse_transform;734;0;0;0;0;1
_inverse_transform;735;0;0;0;0;3
score;736;0;0;0;0;6
classes_;737;0;0;0;0;1
_pairwise;738;0;0;0;0;1
_name_estimators;739;0;0;0;0;11
make_pipeline;740;1;0;0;0;3
_fit_one_transformer;741;0;0;0;0;1
_transform_one;742;0;0;0;0;3
_fit_transform_one;743;0;0;0;0;5
__init__;744;0;0;0;0;4
get_params;745;0;0;0;0;1
set_params;746;0;0;0;0;2
_validate_transformers;747;1;0;0;0;6
_iter;748;0;0;0;0;2
get_feature_names;749;1;0;0;0;6
fit;750;0;0;0;0;5
fit_transform;751;0;0;0;0;9
transform;752;0;0;0;0;6
_update_transformer_list;753;0;0;0;0;2
make_union;754;1;0;0;0;3
_fit_binary;755;0;0;0;0;9
_partial_fit_binary;756;0;0;0;0;2
_predict_binary;757;0;0;1;1;5
_check_estimator;758;1;0;0;0;3
fit;759;0;0;0;0;2
predict;760;0;0;0;0;2
decision_function;761;0;0;0;0;2
predict_proba;762;0;0;0;0;2
__init__;763;0;0;0;0;2
fit;764;0;0;0;0;7
partial_fit;765;2;0;0;0;14
predict;766;0;0;0;0;21
predict_proba;767;0;0;0;0;7
decision_function;768;0;0;0;0;5
multilabel_;769;0;0;0;0;1
n_classes_;770;0;0;0;0;1
coef_;771;1;0;0;0;7
intercept_;772;1;0;0;0;4
_pairwise;773;0;0;0;0;1
_first_estimator;774;0;0;0;0;1
_fit_ovo_binary;775;0;0;0;0;7
