func_name;id;size;handlers
_get_info;108;1;1
_unconvert_index;109;1;1
__init__;110;1;1
generate;111;1;1
__init__;112;1;1
close;113;0;1
_get_dtypes;114;1;1
_get_dtypes;115;1;1
_read_old_header;116;1;1
_read_old_header;117;1;1
_null_terminate;118;1;1
read;119;1;1
read;120;1;1
_do_convert_categoricals;121;1;1
_check_column_names;122;1;1
_try_import;123;0;1
read_pickle;124;1;1
read_pickle;125;1;1
read_pickle;126;1;1
_is_url;127;1;1
_is_s3_url;128;1;1
_stringify_path;129;1;1
_stringify_path;130;1;1
_get_handle;131;1;1
_get_handle;132;2;1
__init__;133;1;1
_clean_options;134;0;1
__next__;135;1;1
_convert_to_ndarrays;136;1;1
_infer_types;137;2;1
_cast_types;138;1;1
close;139;0;1
read;140;1;1
read;141;1;1
_infer_columns;142;1;1
_infer_columns;143;1;1
_check_for_bom;144;1;1
_next_line;145;2;1
_next_iter_line;146;1;1
_get_index_name;147;1;1
_get_index_name;148;1;1
_get_lines;149;0;1
_make_date_converter;150;1;1
_make_date_converter;151;2;1
_make_date_converter;152;1;1
_floatify_na_values;153;1;1
_stringify_na_values;154;1;1
_stringify_na_values;155;0;1
__next__;156;1;1
_is_sqlalchemy_connectable;157;2;1
_parse_date_columns;158;1;1
read_sql_table;159;0;1
read_sql;160;1;1
_engine_builder;161;0;1
insert_data;162;0;1
_harmonize_columns;163;2;1
_harmonize_columns;164;1;1
_sqlalchemy_type;165;2;1
_get_unicode_name;166;1;1
run_transaction;167;0;1
execute;168;1;1
execute;169;0;1
_importers;170;1;1
_importers;171;1;1
_importers;172;1;1
_read;173;0;1
_parse_raw_tbody;174;1;1
_build_doc;175;1;1
_build_doc;176;1;1
_build_doc;177;1;1
_parse;178;1;1
_parse;179;0;1
get_engine;180;1;1
get_engine;181;1;1
__init__;182;0;1
__init__;183;0;1
json_normalize;184;1;1
_get_data_from_filepath;185;1;1
close;186;0;1
_try_convert_data;187;2;1
_try_convert_data;188;2;1
_try_convert_data;189;2;1
_try_convert_data;190;1;1
_try_convert_data;191;2;1
_try_convert_to_date;192;1;1
_try_convert_to_date;193;1;2
read_sas;194;1;1
_parse_date;195;1;1
__init__;196;1;1
_read_header;197;1;1
close;198;0;1
_get_terminal_size_windows;199;3;1
_get_terminal_size_tput;200;7;1
_get_terminal_size_linux;201;1;1
_get_terminal_size_linux;202;2;1
_get_terminal_size_linux;203;1;1
color_to_excel;204;1;1
size_to_pt;205;1;1
size_to_pt;206;1;1
size_to_pt;207;1;1
atomize;208;1;1
_side_expander;209;1;1
detect_console_encoding;210;1;1
detect_console_encoding;211;1;1
write_result;212;0;1
_format_strings;213;1;1
_join_unicode;214;1;1
pprint_thing;215;1;1
determine_clipboard;216;0;1
determine_clipboard;217;0;1
__init__;218;1;1
_init_ndarray;219;1;1
itertuples;220;2;1
from_records;221;1;1
from_records;222;3;1
_get_value;223;1;1
_set_value;224;3;1
__getitem__;225;0;1
query;226;1;1
_ensure_valid_index;227;1;1
_sanitize_column;228;1;1
aggregate;229;1;1
_apply_empty_result;230;1;1
_apply_raw;231;1;1
_apply_standard;232;3;1
_apply_standard;233;1;1
_apply_standard;234;0;1
round;235;0;1
_reduce;236;2;1
_reduce;237;2;1
_reduce;238;0;1
_prep_ndarray;239;0;1
__init__;240;0;1
_set_axis;241;1;1
_ixs;242;1;2
__getitem__;243;2;3
_get_with;244;1;1
_get_with;245;1;1
_get_values;246;1;1
__setitem__;247;1;3
__setitem__;248;1;1
__setitem__;249;1;1
_set_with_engine;250;1;1
_set_with;251;0;1
_set_with;252;1;1
_set_value;253;0;1
to_string;254;0;1
sort_values;255;1;1
aggregate;256;1;1
_sanitize_array;257;1;1
_sanitize_array;258;1;1
_convert_for_datetime;259;1;1
_arith_method_SERIES;260;1;1
_arith_method_SERIES;261;0;1
_comp_method_SERIES;262;0;1
_bool_method_SERIES;263;1;1
_bool_method_SERIES;264;1;1
_arith_method_FRAME;265;1;1
_flex_comp_method_FRAME;266;0;1
_arith_method_PANEL;267;1;1
_comp_method_PANEL;268;1;1
_aggregate;269;1;1
_aggregate;270;1;1
_aggregate;271;1;1
_aggregate_multiple_funcs;272;2;2
_aggregate_multiple_funcs;273;1;3
_aggregate_multiple_funcs;274;1;1
item;275;1;1
_get_indices;276;1;1
_make_wrapper;277;1;1
_make_wrapper;278;1;1
_make_wrapper;279;1;1
_cython_transform;280;1;2
_cython_agg_general;281;1;1
_python_agg_general;282;2;1
mean;283;1;2
median;284;1;2
_add_numeric_operations;285;1;2
apply;286;2;2
_cython_operation;287;1;1
_cython_operation;288;1;1
agg_series;289;1;1
_get_grouper;290;0;1
_get_grouper;291;0;1
_get_grouper;292;1;1
aggregate;293;1;1
filter;294;1;2
nunique;295;1;1
_cython_agg_blocks;296;1;1
aggregate;297;3;1
_aggregate_generic;298;0;1
_aggregate_generic;299;2;1
_aggregate_item_by_item;300;3;2
_decide_output_index;301;0;1
_wrap_applied_output;302;1;1
_wrap_applied_output;303;0;1
_transform_general;304;1;2
_choose_path;305;1;1
_transform_item_by_item;306;1;1
filter;307;1;1
_aggregate_item_by_item;308;2;1
fast_apply;309;1;1
mask_missing;310;1;1
_interpolate_scipy_wrapper;311;0;1
_interpolate_scipy_wrapper;312;1;1
_interpolate_scipy_wrapper;313;1;1
_from_derivatives;314;2;1
_akima_interpolate;315;1;1
fillna;316;4;1
split_and_operate;317;1;1
_astype;318;1;1
replace;319;4;1
setitem;320;1;1
setitem;321;1;1
coerce_to_target_dtype;322;1;1
interpolate;323;1;1
interpolate;324;1;1
eval;325;1;1
eval;326;0;2
where;327;1;1
where;328;1;1
quantile;329;1;1
convert;330;2;1
set;331;0;1
set;332;1;1
_replace_single;333;1;1
_replace_single;334;1;1
_replace_single;335;1;1
_try_coerce_result;336;1;1
__len__;337;1;1
set;338;1;1
create_block_manager_from_blocks;339;2;1
create_block_manager_from_arrays;340;3;1
_putmask_smart;341;1;1
_putmask_smart;342;1;1
_prep_values;343;1;1
validate;344;0;1
_apply_window;345;1;1
_apply;346;1;1
_validate_freq;347;1;1
_apply;348;1;1
_offset;349;1;1
__call__;350;0;1
__call__;351;1;1
__call__;352;0;1
__call__;353;1;1
_has_infs;354;1;1
_nanminmax;355;1;1
_get_counts;356;1;1
_ensure_numeric;357;1;1
_ensure_numeric;358;1;1
_ensure_numeric;359;1;1
_init_matrix;360;1;1
_set_value;361;1;1
apply;362;1;1
_add_aggregate_operations;363;1;1
_get_deprecated_option;364;1;1
__init__;365;1;2
from_codes;366;1;1
map;367;1;1
is_dtype_equal;368;1;1
is_bool_indexer;369;2;1
_try_sort;370;1;1
_asarray_tuplesafe;371;2;1
_index_labels_to_array;372;1;1
in_interactive_session;373;1;1
in_qtconsole;374;2;1
in_ipnb;375;2;1
in_ipython_frontend;376;2;1
_construct_axes_from_arguments;377;1;1
_get_axis_number;378;1;1
_get_axis_name;379;1;1
pop;380;0;1
squeeze;381;1;1
__invert__;382;2;1
to_xarray;383;0;1
get;384;1;1
_maybe_update_cacher;385;0;1
_check_setitem_copy;386;0;1
_check_setitem_copy;387;0;1
__delitem__;388;1;1
__delitem__;389;1;1
_drop_axis;390;0;1
reindex;391;1;1
sample;392;1;1
__setattr__;393;1;1
__setattr__;394;1;1
_check_inplace_setting;395;0;1
at_time;396;2;1
between_time;397;2;1
rank;398;1;1
_where;399;3;1
safe_sort;400;2;1
__getitem__;401;1;1
_get_label;402;1;1
_get_setitem_indexer;403;1;1
_get_setitem_indexer;404;1;1
_get_setitem_indexer;405;1;1
_setitem_with_indexer;406;1;1
_getitem_tuple;407;1;1
_multi_take;408;3;1
_handle_lowerdim_multi_index_axis0;409;1;2
_getitem_axis;410;1;1
_getitem_iterable;411;1;1
_convert_to_indexer;412;1;1
_convert_to_indexer;413;1;3
_convert_to_indexer;414;1;1
__getitem__;415;0;1
_getbool_axis;416;1;1
_has_valid_type;417;1;2
_getitem_tuple;418;1;1
_get_list_axis;419;1;1
_getitem_axis;420;1;1
convert_to_index_sliceable;421;1;1
maybe_droplevels;422;1;1
maybe_droplevels;423;1;1
_dir_additions;424;0;1
create_nd_panel_factory;425;1;1
_ensure_data;426;0;1
isin;427;3;1
isin;428;4;1
value_counts;429;2;1
mode;430;1;1
_length_check;431;0;1
_map;432;2;1
_map;433;1;1
str_repeat;434;1;1
str_repeat;435;1;1
_get_single_group_name;436;1;1
_str_extract_frame;437;1;1
str_get_dummies;438;1;1
__getitem__;439;1;1
_gotitem;440;1;1
_groupby_and_aggregate;441;1;1
_groupby_and_aggregate;442;1;1
_replacer;443;1;1
resolve;444;2;1
resolve;445;1;1
type;446;1;1
type;447;1;1
is_datetime;448;1;1
is_datetime;449;1;1
_in;450;1;1
_in;451;1;1
_not_in;452;1;1
_not_in;453;1;1
_cast_inplace;454;1;1
__init__;455;1;1
__init__;456;1;1
_align;457;1;1
_reconstruct_object;458;1;1
_evaluate_numexpr;459;3;1
_where_numexpr;460;4;2
_has_bool_dtype;461;1;1
_has_bool_dtype;462;1;1
_resolve_name;463;1;1
visit_Subscript;464;1;1
visit_Subscript;465;1;1
visit_Attribute;466;1;1
visit_Attribute;467;1;1
evaluate;468;1;1
evaluate;469;1;1
_result_type_many;470;1;1
eval;471;1;1
eval;472;1;1
visit_Subscript;473;1;1
visit_Assign;474;1;1
visit_Attribute;475;3;1
visit_Call_35;476;1;1
visit_Call_35;477;1;1
visit_Call_legacy;478;1;1
visit_Call_legacy;479;1;1
_evaluate;480;4;1
_evaluate;481;1;1
to_coo;482;0;1
_get_fill;483;1;1
__len__;484;1;1
astype;485;0;1
__getitem__;486;1;3
_get_values;487;1;1
_to_ijv;488;1;1
cut;489;1;1
_get_comb_axis;490;1;1
_make_concat_multiindex;491;1;1
_groupby_and_merge;492;1;1
_groupby_and_merge;493;1;1
_groupby_and_merge;494;0;1
pivot_table;495;0;1
pivot_table;496;1;1
pivot_table;497;2;1
pivot_table;498;2;1
_add_margins;499;1;1
_compute_grand_margin;500;0;1
_generate_marginal_results;501;1;1
_normalize;502;1;1
_normalize;503;1;1
is_dtype;504;1;1
construct_from_string;505;0;1
__new__;506;1;1
__new__;507;1;1
__new__;508;1;1
construct_from_string;509;1;1
__new__;510;1;1
construct_from_string;511;1;1
is_dtype;512;0;1
__new__;513;1;1
__new__;514;1;1
construct_from_string;515;1;1
is_dtype;516;0;1
_concat_compat;517;1;1
is_scipy_sparse;518;0;1
is_datetime64_dtype;519;1;1
is_timedelta64_dtype;520;1;1
is_string_dtype;521;2;1
is_dtype_equal;522;3;1
is_datetime64_ns_dtype;523;1;1
is_timedelta64_ns_dtype;524;2;1
is_string_like_dtype;525;2;1
is_bool_dtype;526;1;1
_get_dtype_type;527;1;1
_get_dtype_from_object;528;0;1
_get_dtype_from_object;529;1;1
_validate_date_like_dtype;530;1;1
pandas_dtype;531;1;1
pandas_dtype;532;1;1
pandas_dtype;533;1;1
pandas_dtype;534;1;1
pandas_dtype;535;1;1
maybe_downcast_to_dtype;536;0;1
maybe_downcast_to_dtype;537;0;1
maybe_downcast_to_dtype;538;1;1
maybe_upcast_putmask;539;2;1
maybe_upcast_putmask;540;0;1
maybe_promote;541;1;1
maybe_promote;542;1;1
maybe_convert_scalar;543;1;1
coerce_to_dtypes;544;0;1
maybe_convert_objects;545;1;1
soft_convert_objects;546;3;1
maybe_infer_to_datetimelike;547;1;2
maybe_infer_to_datetimelike;548;1;1
maybe_infer_to_datetimelike;549;1;1
maybe_cast_to_datetime;550;0;1
is_re_compilable;551;0;1
is_hashable;552;0;1
is_sequence;553;1;1
is_datetimelike;554;1;1
_make_accessor;555;1;1
equals;556;2;1
get_value;557;4;1
_try_get_item;558;1;1
__new__;559;0;1
__new__;560;1;1
__new__;561;1;1
__new__;562;1;1
__new__;563;1;1
__new__;564;1;1
_shallow_copy_with_infer;565;1;1
_try_convert_to_int_index;566;1;1
_try_convert_to_int_index;567;1;1
_convert_slice_indexer;568;0;1
_convert_slice_indexer;569;1;1
__contains__;570;1;1
contains;571;1;1
putmask;572;1;1
equals;573;1;1
asof;574;1;1
union;575;1;1
union;576;0;1
union;577;1;1
intersection;578;2;1
intersection;579;2;1
difference;580;1;1
symmetric_difference;581;1;1
_get_unique_index;582;0;1
get_loc;583;1;1
get_value;584;1;1
get_value;585;1;2
get_value;586;1;3
join;587;1;1
_maybe_cast_indexer;588;1;1
get_slice_bound;589;1;1
get_slice_bound;590;1;1
_add_comparison_methods;591;1;1
_ensure_has_len;592;0;1
_get_level_number;593;2;1
is_monotonic_increasing;594;2;1
get_value;595;1;2
get_value;596;1;1
get_value;597;1;3
get_value;598;1;2
get_value;599;1;1
__contains__;600;1;1
append;601;1;1
drop;602;2;1
drop;603;1;1
get_indexer;604;1;1
get_loc;605;1;1
get_loc_level;606;1;1
get_loc_level;607;0;1
_get_level_indexer;608;1;1
get_locs;609;2;1
_convert_can_do_setop;610;1;1
__new__;611;2;1
_generate;612;1;1
_add_offset;613;2;1
union;614;1;1
union_many;615;1;1
join;616;1;1
_can_fast_union;617;1;1
intersection;618;1;1
get_value;619;1;1
get_value;620;2;1
get_value;621;1;1
get_loc;622;1;1
get_loc;623;1;1
get_loc;624;2;2
slice_indexer;625;1;1
insert;626;2;1
bdate_range;627;2;1
__new__;628;2;1
_simple_new;629;1;1
_add_numeric_methods_binary;630;2;1
equals;631;2;1
__contains__;632;1;2
__contains__;633;1;1
get_loc;634;0;1
get_loc;635;1;1
__contains__;636;1;1
get_value;637;1;1
get_value;638;4;1
get_loc;639;1;1
get_loc;640;2;1
get_loc;641;1;1
get_loc;642;2;1
_maybe_cast_slice_bound;643;3;1
equals;644;1;1
_evaluate_compare;645;2;1
__contains__;646;2;1
inferred_freq;647;1;1
map;648;2;1
min;649;2;1
max;650;2;1
isin;651;1;1
_ensure_datetimelike_to_i8;652;1;1
_td_index_cmp;653;1;1
union;654;1;1
join;655;1;1
intersection;656;1;1
get_value;657;1;1
get_value;658;2;1
get_value;659;1;1
get_loc;660;1;1
get_loc;661;1;1
get_loc;662;2;1
insert;663;1;1
insert;664;2;1
__contains__;665;1;1
contains;666;1;1
mid;667;1;1
get_value;668;1;1
take;669;2;1
interval_range;670;1;1
searchsorted;671;1;1
_combine_hash_arrays;672;1;1
hash_array;673;1;1
to_datetime;674;1;1
to_datetime;675;2;1
to_datetime;676;1;1
to_datetime;677;1;2
to_datetime;678;2;1
to_datetime;679;1;1
to_datetime;680;1;2
_assemble_from_unit_mappings;681;1;1
_assemble_from_unit_mappings;682;1;1
_attempt_YYYYMMDD;683;1;1
_attempt_YYYYMMDD;684;2;1
_attempt_YYYYMMDD;685;2;1
_guess_time_format_for_array;686;1;1
to_time;687;0;1
to_time;688;1;1
to_numeric;689;0;1
_validate_timedelta_unit;690;1;1
_coerce_scalar_to_timedelta_type;691;1;1
_convert_listlike;692;2;1
__doc__;693;1;1
_check_if_lzma;694;1;1
_skip_if_no_pathlib;695;0;1
_skip_if_no_localpath;696;0;1
_skip_if_no_mock;697;0;1
_skip_if_no_mock;698;0;1
_default_locale_getter;699;1;1
get_locales;700;1;1
get_locales;701;2;1
set_locale;702;1;1
_can_set_locale;703;0;1
debug;704;1;1
set_trace;705;0;1
ensure_clean;706;1;1
ensure_clean;707;0;1
ensure_clean;708;0;1
assert_class_equal;709;1;1
assert_attr_equal;710;1;1
skip_if_no_package;711;1;1
skip_if_no_package;712;1;1
can_connect;713;0;1
network;714;1;1
network;715;1;1
assert_produces_warning;716;0;1
set_timezone;717;1;1
__getattr__;718;1;1
test;719;0;1
get_sys_info;720;2;1
get_sys_info;721;1;1
get_sys_info;722;1;1
show_versions;723;1;1
show_versions;724;0;1
_check_for_default_values;725;2;1
validate_axis_style_args;726;1;1
to_offset;727;0;1
to_offset;728;1;1
get_offset;729;3;1
infer_freq;730;1;1
as_timestamp;731;1;1
apply_wraps;732;2;1
__add__;733;1;1
freqstr;734;1;1
freqstr;735;0;1
__getstate__;736;0;1
_validate_time;737;2;1
__add__;738;1;2
_get_calendar;739;1;1
register;740;1;1
merge_class;741;1;1
merge_class;742;1;1
get_hits;743;1;1
default_iget;744;2;1
flatten;745;1;1
merge_pr;746;0;1
merge_pr;747;0;1
update_pr;748;0;1
update_pr;749;0;1
cherry_pick;750;0;1
maybe_exclude_notebooks;751;0;1
maybe_exclude_notebooks;752;0;1
html;753;0;1
zip_html;754;0;1
check_build;755;0;1
auto_dev_build;756;5;1
linkcode_resolve;757;1;1
linkcode_resolve;758;1;1
linkcode_resolve;759;1;1
write;760;2;1
process_input_line;761;1;1
process_pure_python;762;0;1
process_pure_python;763;1;1
setup;764;1;1
__init__;765;1;1
import_phantom_module;766;1;1
__init__;767;4;1
__init__;768;1;1
run;769;2;1
contains_doctest;770;1;1
run_code;771;1;1
makefig;772;0;1
remove;773;0;1
setup;774;0;1
teardown;775;0;1
setup;776;2;1
setup;777;1;1
_set_use_bottleneck_False;778;1;1
setup;779;0;1
setup;780;3;1
pad;781;0;1
backfill;782;0;1
setup;783;1;1
setup;784;1;1
remove;785;0;1
remove;786;0;1
