name_func;id_handler;name;user/sys;tuple
__iter__;58;TypeError;sys;1
_get_default_writer;59;ImportError;sys;1
get_writer;60;ImportError;sys;1
get_writer;61;KeyError;sys;1
__init__;62;ImportError;sys;1
_parse_excel;63;OverflowError;sys;1
_parse_excel;65;EmptyDataError;usr;1
__new__;66;KeyError;sys;1
__init__;67;AttributeError;sys;1
_convert_to_fill;68;TypeError;sys;1
get_filepath_or_buffer;70;OSError;usr;0
get_filepath_or_buffer;70;NoCredentialsError;usr;0
_try_import;71;ImportError;sys;1
_try_import;72;AttributeError;sys;1
read_hdf;76;TypeError;usr;0
read_hdf;76;ValueError;usr;0
__init__;79;ImportError;sys;1
open;81;IOError;sys;1
open;82;ValueError;sys;1
open;83;Exception;sys;1
info;87;Exception;sys;1
convert;96;ValueError;sys;1
write_array;99;ValueError;sys;1
validate_multiindex;103;ValueError;sys;1
create_axes;107;NotImplementedError;usr;0
create_axes;107;ValueError;usr;0
create_axes;107;TypeError;usr;0
create_axes;108;Exception;sys;1
write_data_chunk;109;Exception;sys;1
write_data_chunk;110;Exception;sys;1
_unconvert_index;112;ValueError;sys;1
generate;114;NameError;sys;1
close;116;IOError;sys;1
_get_dtypes;117;KeyError;sys;1
_get_dtypes;118;KeyError;sys;1
read;122;ValueError;sys;1
read;123;ValueError;sys;1
_do_convert_categoricals;124;ValueError;sys;1
_try_import;126;ImportError;sys;1
read_pickle;127;Exception;sys;1
_stringify_path;132;ImportError;sys;1
_stringify_path;133;ImportError;sys;1
_get_handle;134;ImportError;sys;1
_get_handle;135;Exception;sys;1
__init__;136;AttributeError;sys;1
_clean_options;137;UnicodeDecodeError;sys;1
__next__;138;StopIteration;sys;1
_convert_to_ndarrays;139;ValueError;sys;1
_infer_types;140;Exception;sys;1
_cast_types;141;ValueError;sys;1
read;143;StopIteration;sys;1
read;144;StopIteration;sys;1
_infer_columns;145;StopIteration;sys;1
_infer_columns;146;StopIteration;sys;1
_check_for_bom;147;UnicodeDecodeError;sys;1
_next_line;148;IndexError;sys;1
_get_index_name;150;StopIteration;sys;1
_get_index_name;151;StopIteration;sys;1
_get_lines;152;StopIteration;sys;1
_make_date_converter;154;Exception;sys;1
_make_date_converter;155;Exception;sys;1
__next__;159;StopIteration;sys;1
_is_sqlalchemy_connectable;160;ImportError;sys;1
_parse_date_columns;161;TypeError;sys;1
_engine_builder;164;ImportError;sys;1
insert_data;165;ValueError;sys;1
_harmonize_columns;166;KeyError;sys;1
_harmonize_columns;167;TypeError;sys;1
_get_unicode_name;169;UnicodeError;sys;1
execute;171;Exception;sys;1
execute;172;Exception;sys;1
_importers;173;ImportError;sys;1
_importers;174;ImportError;sys;1
_importers;175;ImportError;sys;1
_read;176;TypeError;usr;0
_read;176;ValueError;usr;0
_parse_raw_tbody;177;IndexError;sys;1
_build_doc;178;UnicodeDecodeError;usr;0
_build_doc;178;IOError;usr;0
_build_doc;179;AttributeError;sys;1
_build_doc;180;AttributeError;sys;1
_parse;181;Exception;sys;1
_parse;182;EmptyDataError;usr;1
get_engine;183;ImportError;sys;1
get_engine;184;ImportError;sys;1
__init__;185;ImportError;sys;1
__init__;186;ImportError;sys;1
json_normalize;187;KeyError;sys;1
_get_data_from_filepath;188;TypeError;usr;0
_get_data_from_filepath;188;ValueError;usr;0
close;189;IOError;usr;0
close;189;AttributeError;usr;0
_try_convert_to_date;196;ValueError;sys;1
_parse_date;199;ValueError;sys;1
_read_header;201;AttributeError;sys;1
close;202;AttributeError;sys;1
color_to_excel;208;KeyError;sys;1
size_to_pt;209;AttributeError;sys;1
size_to_pt;210;ValueError;sys;1
size_to_pt;211;KeyError;sys;1
atomize;212;AttributeError;sys;1
_side_expander;213;KeyError;sys;1
detect_console_encoding;214;AttributeError;sys;1
detect_console_encoding;215;Exception;sys;1
write_result;216;ImportError;usr;0
write_result;216;AttributeError;usr;0
_format_strings;217;IncompatibleFrequency;usr;1
_join_unicode;218;UnicodeDecodeError;sys;1
pprint_thing;219;UnicodeDecodeError;sys;1
determine_clipboard;220;ImportError;sys;1
determine_clipboard;221;ImportError;sys;1
__init__;222;ValueError;usr;0
__init__;222;TypeError;usr;0
_init_ndarray;223;Exception;sys;1
itertuples;224;Exception;sys;1
from_records;225;StopIteration;sys;1
from_records;226;Exception;sys;1
_get_value;227;TypeError;usr;0
_get_value;227;ValueError;usr;0
_set_value;228;KeyError;usr;0
_set_value;228;TypeError;usr;0
query;230;ValueError;sys;1
_sanitize_column;232;Exception;sys;1
aggregate;233;TypeError;sys;1
_apply_empty_result;234;Exception;sys;1
_apply_raw;235;Exception;sys;1
_apply_standard;236;Exception;sys;1
_apply_standard;237;Exception;sys;1
_apply_standard;238;Exception;sys;1
round;239;KeyError;sys;1
_reduce;240;Exception;sys;1
_reduce;242;ValueError;usr;0
_reduce;242;TypeError;usr;0
__init__;244;TypeError;sys;1
_set_axis;245;OutOfBoundsDatetime;usr;0
_set_axis;245;ValueError;usr;0
_ixs;246;IndexError;sys;1
__getitem__;248;InvalidIndexError;usr;1
__getitem__;249;KeyError;usr;0
__getitem__;249;ValueError;usr;0
__getitem__;250;Exception;sys;1
_get_with;252;Exception;sys;1
_get_values;253;Exception;sys;1
__setitem__;254;SettingWithCopyError;usr;1
__setitem__;255;KeyError;usr;0
__setitem__;255;ValueError;usr;0
__setitem__;256;TypeError;sys;1
__setitem__;257;TypeError;sys;1
__setitem__;258;InvalidIndexError;usr;1
_set_with_engine;259;KeyError;sys;1
_set_with;260;Exception;sys;1
_set_value;262;KeyError;sys;1
to_string;263;AttributeError;sys;1
sort_values;264;TypeError;sys;1
aggregate;265;ValueError;usr;0
aggregate;265;AttributeError;usr;0
aggregate;265;TypeError;usr;0
_sanitize_array;266;ValueError;usr;0
_sanitize_array;266;TypeError;usr;0
_sanitize_array;267;Exception;sys;1
_convert_for_datetime;268;TypeError;sys;1
_arith_method_SERIES;269;TypeError;sys;1
_arith_method_SERIES;270;Exception;sys;1
_comp_method_SERIES;271;AttributeError;sys;1
_bool_method_SERIES;272;TypeError;sys;1
_arith_method_FRAME;274;TypeError;sys;1
_flex_comp_method_FRAME;275;TypeError;sys;1
_arith_method_PANEL;276;TypeError;sys;1
_comp_method_PANEL;277;TypeError;sys;1
_aggregate;278;SpecificationError;usr;1
_aggregate;279;TypeError;sys;1
_aggregate;280;ValueError;sys;1
_aggregate_multiple_funcs;281;TypeError;usr;0
_aggregate_multiple_funcs;281;DataError;usr;0
_aggregate_multiple_funcs;282;SpecificationError;usr;1
_aggregate_multiple_funcs;283;TypeError;usr;0
_aggregate_multiple_funcs;283;DataError;usr;0
_aggregate_multiple_funcs;284;ValueError;sys;1
_aggregate_multiple_funcs;285;SpecificationError;usr;1
_aggregate_multiple_funcs;286;TypeError;sys;1
item;287;IndexError;sys;1
_get_indices;288;KeyError;sys;1
_make_wrapper;289;Exception;sys;1
_make_wrapper;290;Exception;sys;1
_make_wrapper;291;AttributeError;sys;1
_cython_transform;292;NotImplementedError;sys;1
_cython_transform;293;AssertionError;sys;1
_cython_agg_general;294;AssertionError;sys;1
_python_agg_general;295;TypeError;sys;1
mean;296;GroupByError;usr;1
mean;297;Exception;sys;1
median;298;GroupByError;usr;1
median;299;Exception;sys;1
_add_numeric_operations;300;AssertionError;sys;1
_add_numeric_operations;301;Exception;sys;1
apply;303;Exception;sys;1
_cython_operation;304;NotImplementedError;sys;1
_cython_operation;305;ValueError;sys;1
agg_series;306;Exception;sys;1
_get_grouper;307;Exception;sys;1
_get_grouper;308;Exception;sys;1
_get_grouper;309;Exception;sys;1
aggregate;310;Exception;sys;1
filter;311;ValueError;sys;1
filter;312;TypeError;sys;1
nunique;313;TypeError;sys;1
_cython_agg_blocks;314;NotImplementedError;sys;1
_aggregate_generic;316;Exception;sys;1
_aggregate_generic;317;Exception;sys;1
_aggregate_item_by_item;318;ValueError;sys;1
_aggregate_item_by_item;319;TypeError;sys;1
_decide_output_index;320;Exception;sys;1
_wrap_applied_output;321;StopIteration;sys;1
_wrap_applied_output;322;ValueError;usr;0
_wrap_applied_output;322;AttributeError;usr;0
_transform_general;323;TypeError;sys;1
_transform_general;324;ValueError;sys;1
_transform_item_by_item;326;Exception;sys;1
filter;327;AttributeError;sys;1
_aggregate_item_by_item;328;ValueError;usr;0
_aggregate_item_by_item;328;TypeError;usr;0
mask_missing;330;Exception;sys;1
_interpolate_scipy_wrapper;331;ImportError;sys;1
_interpolate_scipy_wrapper;332;AttributeError;sys;1
_interpolate_scipy_wrapper;333;ImportError;sys;1
_from_derivatives;334;AttributeError;sys;1
_akima_interpolate;335;TypeError;sys;1
fillna;336;TypeError;usr;0
fillna;336;ValueError;usr;0
split_and_operate;337;AttributeError;usr;0
split_and_operate;337;NotImplementedError;usr;0
replace;339;TypeError;usr;0
replace;339;ValueError;usr;0
setitem;340;TypeError;usr;0
setitem;340;ValueError;usr;0
setitem;341;ValueError;sys;1
coerce_to_target_dtype;342;ValueError;usr;0
coerce_to_target_dtype;342;TypeError;usr;0
eval;345;TypeError;sys;1
eval;346;ValueError;sys;1
eval;347;Exception;sys;1
where;348;Exception;sys;1
where;349;TypeError;sys;1
quantile;350;ValueError;sys;1
convert;351;AttributeError;usr;0
convert;351;NotImplementedError;usr;0
set;353;ValueError;sys;1
_replace_single;354;AttributeError;sys;1
_replace_single;355;TypeError;sys;1
_replace_single;356;TypeError;sys;1
_try_coerce_result;357;ValueError;sys;1
set;359;KeyError;sys;1
create_block_manager_from_blocks;360;ValueError;sys;1
create_block_manager_from_arrays;361;ValueError;sys;1
_putmask_smart;362;ValueError;usr;0
_putmask_smart;362;IndexError;usr;0
_putmask_smart;362;TypeError;usr;0
_putmask_smart;363;IndexError;usr;0
_putmask_smart;363;ValueError;usr;0
_prep_values;364;ValueError;usr;0
_prep_values;364;TypeError;usr;0
validate;365;ImportError;sys;1
_apply_window;366;TypeError;sys;1
_apply;367;TypeError;sys;1
_validate_freq;368;TypeError;usr;0
_validate_freq;368;ValueError;usr;0
_apply;369;TypeError;sys;1
__call__;371;ValueError;sys;1
__call__;372;AttributeError;usr;0
__call__;372;NameError;usr;0
__call__;373;Exception;sys;1
__call__;374;ValueError;sys;1
_has_infs;375;TypeError;usr;0
_has_infs;375;NotImplementedError;usr;0
_get_counts;377;AttributeError;sys;1
_ensure_numeric;379;Exception;sys;1
_ensure_numeric;380;Exception;sys;1
_init_matrix;381;Exception;sys;1
_set_value;382;KeyError;sys;1
apply;383;AttributeError;sys;1
_add_aggregate_operations;384;TypeError;sys;1
_get_deprecated_option;385;KeyError;sys;1
__init__;386;TypeError;sys;1
__init__;387;ValueError;sys;1
map;389;ValueError;sys;1
is_dtype_equal;390;AttributeError;usr;0
is_dtype_equal;390;TypeError;usr;0
is_bool_indexer;391;TypeError;sys;1
_try_sort;392;Exception;sys;1
_asarray_tuplesafe;393;ValueError;sys;1
_index_labels_to_array;394;TypeError;sys;1
_construct_axes_from_arguments;399;IndexError;sys;1
pop;402;AttributeError;sys;1
to_xarray;405;ImportError;sys;1
get;406;KeyError;usr;0
get;406;ValueError;usr;0
get;406;IndexError;usr;0
__delitem__;410;TypeError;sys;1
__delitem__;411;KeyError;sys;1
_drop_axis;412;AttributeError;sys;1
sample;414;KeyError;sys;1
__setattr__;415;AttributeError;sys;1
__setattr__;416;AttributeError;usr;0
__setattr__;416;TypeError;usr;0
at_time;418;AttributeError;sys;1
between_time;419;AttributeError;sys;1
rank;420;TypeError;sys;1
safe_sort;422;TypeError;sys;1
__getitem__;423;Exception;sys;1
_get_setitem_indexer;425;Exception;sys;1
_get_setitem_indexer;426;IndexingError;usr;1
_get_setitem_indexer;427;TypeError;sys;1
_setitem_with_indexer;428;TypeError;sys;1
_getitem_tuple;429;IndexingError;usr;1
_multi_take;430;KeyError;usr;0
_multi_take;430;IndexingError;usr;0
_handle_lowerdim_multi_index_axis0;431;TypeError;sys;1
_handle_lowerdim_multi_index_axis0;432;Exception;sys;1
_getitem_axis;433;KeyError;usr;0
_getitem_axis;433;TypeError;usr;0
_getitem_iterable;434;AttributeError;sys;1
_convert_to_indexer;435;TypeError;sys;1
_convert_to_indexer;436;LookupError;sys;1
_convert_to_indexer;437;TypeError;sys;1
_convert_to_indexer;438;ValueError;sys;1
_convert_to_indexer;439;LookupError;sys;1
__getitem__;440;KeyError;usr;0
__getitem__;440;IndexError;usr;0
_getbool_axis;441;Exception;sys;1
_has_valid_type;442;TypeError;sys;1
_get_list_axis;445;IndexError;sys;1
_getitem_axis;446;TypeError;sys;1
convert_to_index_sliceable;447;KeyError;usr;0
convert_to_index_sliceable;447;ValueError;usr;0
convert_to_index_sliceable;447;NotImplementedError;usr;0
_dir_additions;450;AttributeError;sys;1
_ensure_data;452;TypeError;usr;0
_ensure_data;452;ValueError;usr;0
isin;453;TypeError;usr;0
isin;453;ValueError;usr;0
isin;454;TypeError;usr;0
isin;454;ValueError;usr;0
value_counts;455;TypeError;sys;1
mode;456;TypeError;sys;1
_length_check;457;TypeError;sys;1
_map;458;TypeError;usr;0
_map;458;AttributeError;usr;0
_map;459;TypeError;usr;0
_map;459;AttributeError;usr;0
str_repeat;460;TypeError;sys;1
str_repeat;461;TypeError;sys;1
_get_single_group_name;462;IndexError;sys;1
_str_extract_frame;463;AttributeError;sys;1
str_get_dummies;464;TypeError;sys;1
__getitem__;465;KeyError;usr;0
__getitem__;465;AbstractMethodError;usr;0
_gotitem;466;KeyError;sys;1
_groupby_and_aggregate;467;TypeError;sys;1
_groupby_and_aggregate;468;Exception;sys;1
_replacer;469;TypeError;sys;1
resolve;470;KeyError;sys;1
resolve;471;KeyError;sys;1
type;472;AttributeError;sys;1
type;473;AttributeError;sys;1
is_datetime;474;AttributeError;sys;1
is_datetime;475;AttributeError;sys;1
_in;476;AttributeError;sys;1
_in;477;AttributeError;sys;1
_not_in;478;AttributeError;sys;1
_not_in;479;AttributeError;sys;1
_cast_inplace;480;AttributeError;sys;1
__init__;481;KeyError;sys;1
__init__;482;KeyError;sys;1
_align;483;TypeError;sys;1
_reconstruct_object;484;AttributeError;sys;1
_evaluate_numexpr;485;ValueError;sys;1
_where_numexpr;486;ValueError;sys;1
_where_numexpr;487;Exception;sys;1
_has_bool_dtype;488;AttributeError;sys;1
_has_bool_dtype;489;AttributeError;sys;1
_resolve_name;490;UndefinedVariableError;usr;1
visit_Subscript;492;TypeError;sys;1
visit_Attribute;493;AttributeError;sys;1
visit_Attribute;494;AttributeError;sys;1
evaluate;495;AttributeError;sys;1
evaluate;496;AttributeError;sys;1
_result_type_many;497;ValueError;sys;1
eval;498;AttributeError;sys;1
eval;499;TypeError;usr;0
eval;499;IndexError;usr;0
visit_Subscript;500;AttributeError;sys;1
visit_Assign;501;UndefinedVariableError;usr;1
visit_Attribute;502;AttributeError;sys;1
visit_Call_35;503;UndefinedVariableError;usr;1
visit_Call_35;504;ValueError;sys;1
visit_Call_legacy;505;UndefinedVariableError;usr;1
visit_Call_legacy;506;ValueError;sys;1
_evaluate;507;KeyError;sys;1
_evaluate;508;AttributeError;sys;1
to_coo;509;ImportError;sys;1
_get_fill;510;ValueError;sys;1
astype;512;ValueError;sys;1
__getitem__;513;InvalidIndexError;usr;1
__getitem__;514;KeyError;sys;1
__getitem__;515;TypeError;sys;1
_get_values;516;Exception;sys;1
_to_ijv;517;KeyError;sys;1
cut;518;AttributeError;sys;1
_get_comb_axis;519;IndexError;sys;1
_make_concat_multiindex;520;KeyError;sys;1
_groupby_and_merge;521;KeyError;sys;1
_groupby_and_merge;522;KeyError;sys;1
pivot_table;524;TypeError;sys;1
pivot_table;525;TypeError;usr;0
pivot_table;525;ValueError;usr;0
pivot_table;526;AttributeError;sys;1
pivot_table;527;AttributeError;sys;1
_add_margins;528;TypeError;sys;1
_compute_grand_margin;529;TypeError;sys;1
_generate_marginal_results;530;TypeError;sys;1
_normalize;531;KeyError;sys;1
_normalize;532;KeyError;sys;1
__new__;536;TypeError;sys;1
__new__;537;KeyError;sys;1
construct_from_string;538;ValueError;sys;1
__new__;539;KeyError;sys;1
construct_from_string;540;ValueError;sys;1
is_dtype;541;ValueError;sys;1
__new__;542;TypeError;sys;1
__new__;543;KeyError;sys;1
construct_from_string;544;ValueError;sys;1
is_dtype;545;ValueError;sys;1
_concat_compat;546;Exception;sys;1
is_scipy_sparse;547;ImportError;sys;1
is_datetime64_dtype;548;TypeError;sys;1
is_string_dtype;550;TypeError;sys;1
is_dtype_equal;551;TypeError;usr;0
is_dtype_equal;551;AttributeError;usr;0
is_datetime64_ns_dtype;552;TypeError;sys;1
is_timedelta64_ns_dtype;553;TypeError;sys;1
is_string_like_dtype;554;TypeError;sys;1
is_bool_dtype;555;ValueError;sys;1
_get_dtype_type;556;AttributeError;sys;1
_get_dtype_from_object;557;TypeError;sys;1
_get_dtype_from_object;558;AttributeError;usr;0
_get_dtype_from_object;558;TypeError;usr;0
_validate_date_like_dtype;559;ValueError;sys;1
pandas_dtype;560;TypeError;sys;1
pandas_dtype;561;TypeError;sys;1
pandas_dtype;562;TypeError;sys;1
pandas_dtype;563;TypeError;sys;1
pandas_dtype;564;TypeError;usr;0
pandas_dtype;564;ValueError;usr;0
maybe_convert_scalar;572;TypeError;sys;1
maybe_infer_to_datetimelike;576;ValueError;sys;1
maybe_cast_to_datetime;580;AttributeError;usr;0
maybe_cast_to_datetime;580;ValueError;usr;0
maybe_cast_to_datetime;580;TypeError;usr;0
is_re_compilable;581;TypeError;sys;1
is_hashable;582;TypeError;sys;1
is_sequence;583;TypeError;usr;0
is_sequence;583;AttributeError;usr;0
is_datetimelike;584;Exception;sys;1
_make_accessor;585;Exception;sys;1
equals;586;TypeError;usr;0
equals;586;ValueError;usr;0
get_value;587;KeyError;usr;0
get_value;587;TypeError;usr;0
_try_get_item;588;AttributeError;sys;1
__new__;589;TypeError;usr;0
__new__;589;ValueError;usr;0
__new__;590;ValueError;sys;1
__new__;591;ValueError;sys;1
__new__;593;IncompatibleFrequency;usr;1
__new__;594;TypeError;usr;0
__new__;594;KeyError;usr;0
_shallow_copy_with_infer;595;TypeError;usr;0
_shallow_copy_with_infer;595;ValueError;usr;0
_try_convert_to_int_index;596;OverflowError;usr;0
_try_convert_to_int_index;596;TypeError;usr;0
_try_convert_to_int_index;596;ValueError;usr;0
_try_convert_to_int_index;597;OverflowError;usr;0
_try_convert_to_int_index;597;TypeError;usr;0
_try_convert_to_int_index;597;ValueError;usr;0
_convert_slice_indexer;598;KeyError;sys;1
_convert_slice_indexer;599;Exception;sys;1
__contains__;600;OverflowError;usr;0
__contains__;600;TypeError;usr;0
__contains__;600;ValueError;usr;0
contains;601;TypeError;usr;0
contains;601;ValueError;usr;0
putmask;602;ValueError;usr;0
putmask;602;TypeError;usr;0
asof;604;KeyError;sys;1
union;605;TypeError;sys;1
union;606;TypeError;sys;1
union;607;TypeError;sys;1
intersection;608;TypeError;sys;1
difference;610;TypeError;sys;1
symmetric_difference;611;TypeError;sys;1
_get_unique_index;612;NotImplementedError;sys;1
get_loc;613;KeyError;sys;1
get_value;614;IndexError;usr;0
get_value;614;ValueError;usr;0
get_value;615;KeyError;sys;1
get_value;616;TypeError;sys;1
get_value;617;IndexError;sys;1
get_value;618;TypeError;sys;1
get_value;619;Exception;sys;1
join;620;TypeError;sys;1
_maybe_cast_indexer;621;OverflowError;usr;0
_maybe_cast_indexer;621;ValueError;usr;0
_maybe_cast_indexer;621;TypeError;usr;0
get_slice_bound;622;KeyError;sys;1
get_slice_bound;623;ValueError;sys;1
_add_comparison_methods;624;TypeError;sys;1
_ensure_has_len;625;TypeError;sys;1
_get_level_number;626;ValueError;sys;1
is_monotonic_increasing;627;TypeError;sys;1
get_value;628;KeyError;sys;1
get_value;629;TypeError;sys;1
get_value;630;KeyError;sys;1
get_value;631;IndexError;sys;1
get_value;632;TypeError;sys;1
get_value;633;Exception;sys;1
get_value;634;KeyError;sys;1
__contains__;637;LookupError;sys;1
drop;639;Exception;sys;1
drop;640;KeyError;sys;1
get_indexer;641;TypeError;usr;0
get_indexer;641;ValueError;usr;0
get_loc;642;Exception;sys;1
get_loc_level;644;TypeError;sys;1
_get_level_indexer;645;KeyError;sys;1
get_locs;646;KeyError;sys;1
__new__;648;TypeError;sys;1
_add_offset;650;NotImplementedError;sys;1
union;651;TypeError;sys;1
union_many;652;TypeError;sys;1
join;653;TypeError;usr;0
join;653;ValueError;usr;0
_can_fast_union;654;ValueError;sys;1
intersection;655;TypeError;usr;0
intersection;655;ValueError;usr;0
get_value;656;KeyError;sys;1
get_value;657;TypeError;usr;0
get_value;657;ValueError;usr;0
get_value;657;KeyError;usr;0
get_value;658;TypeError;usr;0
get_value;658;ValueError;usr;0
get_value;658;KeyError;usr;0
get_loc;659;KeyError;usr;0
get_loc;659;ValueError;usr;0
get_loc;659;TypeError;usr;0
get_loc;660;TypeError;usr;0
get_loc;660;KeyError;usr;0
get_loc;660;ValueError;usr;0
get_loc;661;KeyError;sys;1
get_loc;662;ValueError;sys;1
slice_indexer;663;KeyError;sys;1
insert;664;AttributeError;usr;0
insert;664;TypeError;usr;0
bdate_range;665;KeyError;usr;0
bdate_range;665;TypeError;usr;0
__new__;666;TypeError;usr;0
__new__;666;ValueError;usr;0
__new__;666;AssertionError;usr;0
_simple_new;667;TypeError;sys;1
_add_numeric_methods_binary;668;ValueError;usr;0
_add_numeric_methods_binary;668;TypeError;usr;0
_add_numeric_methods_binary;668;AttributeError;usr;0
equals;669;TypeError;usr;0
equals;669;ValueError;usr;0
__contains__;670;ValueError;sys;1
__contains__;672;TypeError;sys;1
get_loc;673;TypeError;usr;0
get_loc;673;NotImplementedError;usr;0
get_loc;674;ValueError;usr;0
get_loc;674;IndexError;usr;0
__contains__;675;Exception;sys;1
get_value;676;KeyError;usr;0
get_value;676;IndexError;usr;0
get_value;677;TypeError;sys;1
get_loc;678;KeyError;sys;1
get_loc;679;TypeError;sys;1
get_loc;680;ValueError;sys;1
get_loc;681;KeyError;sys;1
_maybe_cast_slice_bound;682;Exception;sys;1
_evaluate_compare;684;TypeError;sys;1
__contains__;685;KeyError;usr;0
__contains__;685;TypeError;usr;0
__contains__;685;ValueError;usr;0
inferred_freq;686;ValueError;sys;1
map;687;Exception;sys;1
min;688;ValueError;sys;1
max;689;ValueError;sys;1
isin;690;ValueError;sys;1
_ensure_datetimelike_to_i8;691;TypeError;sys;1
_td_index_cmp;692;ValueError;sys;1
union;693;TypeError;usr;0
union;693;ValueError;usr;0
join;694;TypeError;usr;0
join;694;ValueError;usr;0
intersection;695;TypeError;usr;0
intersection;695;ValueError;usr;0
get_value;696;KeyError;sys;1
get_value;697;TypeError;usr;0
get_value;697;ValueError;usr;0
get_value;697;KeyError;usr;0
get_value;698;TypeError;usr;0
get_value;698;ValueError;usr;0
get_value;698;KeyError;usr;0
get_loc;699;KeyError;usr;0
get_loc;699;ValueError;usr;0
get_loc;699;TypeError;usr;0
get_loc;700;TypeError;usr;0
get_loc;700;KeyError;usr;0
get_loc;700;ValueError;usr;0
get_loc;701;KeyError;usr;0
get_loc;701;ValueError;usr;0
insert;703;AttributeError;usr;0
insert;703;TypeError;usr;0
__contains__;704;KeyError;sys;1
contains;705;KeyError;sys;1
mid;706;TypeError;sys;1
get_value;707;TypeError;sys;1
take;708;ValueError;sys;1
interval_range;709;ValueError;sys;1
_combine_hash_arrays;711;StopIteration;sys;1
hash_array;712;TypeError;sys;1
to_datetime;713;ValueError;sys;1
to_datetime;714;ValueError;sys;1
to_datetime;717;ValueError;sys;1
to_datetime;718;ValueError;usr;0
to_datetime;718;TypeError;usr;0
to_datetime;721;ValueError;sys;1
_assemble_from_unit_mappings;722;TypeError;usr;0
_assemble_from_unit_mappings;722;ValueError;usr;0
_assemble_from_unit_mappings;723;TypeError;usr;0
_assemble_from_unit_mappings;723;ValueError;usr;0
_guess_time_format_for_array;727;ValueError;sys;1
to_time;728;ValueError;usr;0
to_time;728;TypeError;usr;0
to_time;729;ValueError;usr;0
to_time;729;TypeError;usr;0
to_numeric;730;Exception;sys;1
_coerce_scalar_to_timedelta_type;732;ValueError;sys;1
_convert_listlike;733;ValueError;sys;1
__doc__;734;Exception;sys;1
_check_if_lzma;735;ImportError;sys;1
_skip_if_no_pathlib;736;ImportError;sys;1
_skip_if_no_localpath;737;ImportError;sys;1
_skip_if_no_mock;738;ImportError;sys;1
_skip_if_no_mock;739;ImportError;sys;1
get_locales;742;TypeError;sys;1
set_locale;743;ValueError;sys;1
debug;745;ImportError;sys;1
ensure_clean;747;UnicodeEncodeError;sys;1
ensure_clean;748;Exception;sys;1
ensure_clean;749;Exception;sys;1
assert_class_equal;750;AttributeError;sys;1
assert_attr_equal;751;TypeError;sys;1
skip_if_no_package;752;ImportError;sys;1
skip_if_no_package;753;AttributeError;sys;1
can_connect;754;error_classes;usr;1
network;755;Exception;sys;1
__getattr__;759;ImportError;sys;1
test;760;ImportError;sys;1
get_sys_info;762;ValueError;sys;1
validate_axis_style_args;767;ValueError;sys;1
to_offset;768;Exception;sys;1
to_offset;769;Exception;sys;1
get_offset;770;ValueError;usr;0
get_offset;770;TypeError;usr;0
get_offset;770;KeyError;usr;0
infer_freq;771;AmbiguousTimeError;usr;1
as_timestamp;772;OutOfBoundsDatetime;usr;1
apply_wraps;773;OutOfBoundsDatetime;usr;1
__add__;774;ApplyTypeError;usr;1
freqstr;775;NotImplementedError;sys;1
freqstr;776;AttributeError;sys;1
