name;id;raise;re-raise;try;handlers;size
all_but_first_column;596;0;0;0;0;1
drop_first_component;597;0;0;0;0;4
format_func;598;0;0;0;0;4
sqr;599;0;0;0;0;1
make_data;600;0;0;0;0;7
uniform_labelings_scores;601;0;0;0;0;9
recreate_image;602;0;0;0;0;8
bench_k_means;603;0;0;0;0;3
nudge_images;604;0;0;0;0;4
plot_clustering;605;0;0;0;0;10
__init__;606;0;0;0;0;2
__call__;607;0;0;0;0;2
my_kernel;608;0;0;0;0;2
plot_decision_function;609;0;0;0;0;7
plot_confusion_matrix;610;0;0;0;0;16
plot_learning_curve;611;0;0;0;0;18
report;612;0;0;0;0;6
number_aware_tokenizer;613;0;0;0;0;4
bicluster_ncut;614;0;0;0;0;9
most_common;615;0;0;0;0;1
f;616;0;0;0;0;1
g;617;0;0;0;0;1
plot_hyperplane;618;0;0;0;0;2
modified_huber_loss;619;0;0;0;0;5
f;620;0;0;0;0;1
plot_figs;621;0;0;0;0;11
plot_hyperplane;622;0;0;0;0;2
mutual_incoherence;623;0;0;0;0;2
l1;624;0;0;0;0;1
l2;625;0;0;0;0;1
el;626;0;0;0;0;1
cross;627;0;0;0;0;2
plot_ic_criterion;628;0;0;0;0;7
model;629;0;0;0;0;1
plot_embedding;630;0;0;0;0;17
johnson_lindenstrauss_min_dim;631;2;0;0;0;9
_check_density;632;1;0;0;0;3
_check_input_size;633;2;0;0;0;2
gaussian_random_matrix;634;0;0;0;0;4
sparse_random_matrix;635;0;0;0;0;18
__init__;636;0;0;0;0;6
_make_random_matrix;637;0;0;0;0;0
fit;638;3;0;0;0;11
transform;639;2;0;0;0;5
__init__;640;0;0;0;0;1
_make_random_matrix;641;0;0;0;0;2
__init__;642;0;0;0;0;3
_make_random_matrix;643;0;0;0;0;3
configuration;644;0;0;0;0;45
_first_and_last_element;645;0;0;0;0;5
clone;646;2;0;0;0;28
_pprint;647;0;0;0;0;22
_get_param_names;648;1;0;0;0;6
get_params;649;0;0;0;0;12
set_params;650;2;0;0;0;12
__repr__;651;0;0;0;0;2
__getstate__;652;0;0;0;0;3
__setstate__;653;0;0;0;0;4
score;654;0;0;0;0;1
score;655;0;0;0;0;1
fit_predict;656;0;0;0;0;2
biclusters_;657;0;0;0;0;1
get_indices;658;0;0;0;0;3
get_shape;659;0;0;0;0;2
get_submatrix;660;0;0;0;0;3
fit_transform;661;0;0;0;0;2
score;662;0;0;0;0;1
is_classifier;663;0;0;0;0;1
is_regressor;664;0;0;0;0;1
setup_module;665;0;0;0;0;6
__init__;666;0;0;0;0;1
_replace_step;667;0;0;0;0;4
_get_params;668;0;0;0;0;7
_set_params;669;0;0;0;0;6
_validate_names;670;3;0;0;0;7
__init__;671;0;0;0;0;2
get_params;672;0;0;0;0;1
set_params;673;0;0;0;0;2
_validate_steps;674;2;0;0;0;10
_estimator_type;675;0;0;0;0;1
named_steps;676;0;0;0;0;1
_final_estimator;677;0;0;0;0;1
_fit;678;0;0;0;0;12
fit;679;0;0;0;0;3
fit_transform;680;0;0;0;0;6
predict;681;0;0;0;0;4
fit_predict;682;0;0;0;0;3
predict_proba;683;0;0;0;0;4
decision_function;684;0;0;0;0;4
predict_log_proba;685;0;0;0;0;4
transform;686;0;0;0;0;1
_transform;687;0;0;0;0;3
inverse_transform;688;0;0;0;0;1
_inverse_transform;689;0;0;0;0;6
score;690;0;0;0;0;4
classes_;691;0;0;0;0;1
_pairwise;692;0;0;0;0;1
_name_estimators;693;0;0;0;0;11
make_pipeline;694;0;0;0;0;1
_fit_one_transformer;695;0;0;0;0;1
_transform_one;696;0;0;0;0;3
_fit_transform_one;697;0;0;0;0;5
__init__;698;0;0;0;0;4
get_params;699;0;0;0;0;1
set_params;700;0;0;0;0;2
_validate_transformers;701;1;0;0;0;6
_iter;702;0;0;0;0;2
get_feature_names;703;1;0;0;0;6
fit;704;0;0;0;0;4
fit_transform;705;0;0;0;0;9
transform;706;0;0;0;0;6
_update_transformer_list;707;0;0;0;0;2
make_union;708;0;0;0;0;1
_fit_binary;709;0;0;0;0;9
_partial_fit_binary;710;0;0;0;0;2
_predict_binary;711;0;0;1;1;5
_check_estimator;712;1;0;0;0;3
fit;713;0;0;0;0;2
predict;714;0;0;0;0;2
decision_function;715;0;0;0;0;2
predict_proba;716;0;0;0;0;2
__init__;717;0;0;0;0;2
fit;718;0;0;0;0;7
partial_fit;719;2;0;0;0;13
predict;720;0;0;0;0;21
predict_proba;721;0;0;0;0;6
decision_function;722;1;0;0;0;4
multilabel_;723;0;0;0;0;1
n_classes_;724;0;0;0;0;1
coef_;725;1;0;0;0;7
intercept_;726;1;0;0;0;4
_pairwise;727;0;0;0;0;1
_fit_ovo_binary;728;0;0;0;0;7
_partial_fit_ovo_binary;729;0;0;0;0;5
__init__;730;0;0;0;0;2
fit;731;0;0;1;1;8
partial_fit;732;0;0;0;0;8
predict;733;0;0;0;0;2
decision_function;734;0;0;0;0;8
n_classes_;735;0;0;0;0;1
_pairwise;736;0;0;0;0;1
__init__;737;0;0;0;0;4
fit;738;1;0;0;0;15
predict;739;0;0;0;0;4
__init__;740;1;0;0;0;4
__iter__;741;0;0;0;0;5
_iter_test_masks;742;0;0;0;0;3
_iter_test_indices;743;1;0;0;0;1
_empty_mask;744;0;0;0;0;1
_iter_test_indices;745;0;0;0;0;1
__repr__;746;0;0;0;0;1
__len__;747;0;0;0;0;1
__init__;748;0;0;0;0;2
_iter_test_indices;749;0;0;0;0;2
__repr__;750;0;0;0;0;1
__len__;751;0;0;0;0;1
__init__;752;4;0;0;0;11
__init__;753;0;0;0;0;4
_iter_test_indices;754;0;0;0;0;7
__repr__;755;0;0;0;0;1
__len__;756;0;0;0;0;1
__init__;757;1;0;0;0;14
_iter_test_indices;758;0;0;0;0;2
__repr__;759;0;0;0;0;1
__len__;760;0;0;0;0;1
__init__;761;1;0;0;0;21
_iter_test_masks;762;0;0;0;0;1
__repr__;763;0;0;0;0;1
__len__;764;0;0;0;0;1
__init__;765;0;0;0;0;4
_iter_test_masks;766;0;0;0;0;0
__repr__;767;0;0;0;0;1
__len__;768;0;0;0;0;1
__init__;769;0;0;0;0;5
_iter_test_masks;770;0;0;0;0;4
__repr__;771;0;0;0;0;1
__len__;772;0;0;0;0;1
__init__;773;0;0;0;0;6
__iter__;774;0;0;0;0;2
_iter_indices;775;0;0;0;0;0
_iter_indices;776;0;0;0;0;5
__repr__;777;0;0;0;0;1
__len__;778;0;0;0;0;1
_validate_shuffle_split;779;9;0;0;0;24
_approximate_mode;780;0;0;0;0;11
