name;id;raise;re-raise;try;handlers;size
plot_train_scores;454;0;0;0;0;6
plot_test_scores;455;0;0;0;0;6
plot_dloss;456;0;0;0;0;10
load_data;457;0;0;0;0;17
load_data;458;0;0;0;0;12
compute_bench;459;0;0;0;0;24
plot_results;460;0;0;0;0;1
benchmark;461;0;0;0;0;9
plot_feature_times;462;0;0;0;0;8
plot_feature_errors;463;0;0;0;0;8
plot_batch_times;464;0;0;0;0;8
plot_batch_errors;465;0;0;0;0;7
fixed_batch_size_comparison;466;0;0;0;0;13
variable_batch_size_comparison;467;0;0;0;0;18
sparsity_ratio;468;0;0;0;0;1
benchmark_dense_predict;469;0;0;0;0;2
benchmark_sparse_predict;470;0;0;0;0;3
score;471;0;0;0;0;2
get_data;472;1;0;0;0;7
barplot_neighbors;473;0;0;0;0;73
compute_bench;474;0;0;0;0;31
compute_bench_2;475;0;0;0;0;24
__init__;476;0;0;0;0;1
fit;477;0;0;0;0;1
transform;478;0;0;0;0;1
fit;479;0;0;0;0;1
transform;480;0;0;0;0;1
fit;481;0;0;0;0;1
transform;482;0;0;0;0;13
plot_hyperplane;483;0;0;0;0;5
plot_subfigure;484;1;0;0;0;25
generate_data;485;0;0;0;0;3
dataset_fixed_cov;486;0;0;0;0;6
dataset_cov;487;0;0;0;0;6
plot_data;488;0;0;0;0;26
plot_ellipse;489;0;0;0;0;10
plot_lda_cov;490;0;0;0;0;2
plot_qda_cov;491;0;0;0;0;2
plot_2d;492;0;0;0;0;5
plot_results;493;0;0;0;0;18
plot_samples;494;0;0;0;0;9
plot_ellipses;495;0;0;0;0;11
plot_results;496;0;0;0;0;18
make_ellipses;497;0;0;0;0;14
plot_results;498;0;0;0;0;18
nudge_dataset;499;0;0;0;0;5
plot_on_dataset;500;0;0;0;0;15
plot_calibration_curve;501;0;0;0;0;30
size_mb;502;0;0;0;0;1
trim;503;0;0;0;0;1
benchmark;504;0;0;0;0;28
n_nonzero_columns;505;0;0;0;0;1
tokens;506;0;0;0;0;1
token_freqs;507;0;0;0;0;4
benchmark;508;0;0;0;0;20
pdf;509;0;0;0;0;1
plot_figs;510;0;0;0;0;21
plot_gallery;511;0;0;0;0;9
compute_scores;512;0;0;0;0;8
shrunk_cov_score;513;0;0;0;0;3
lw_score;514;0;0;0;0;1
ricker_function;515;0;0;0;0;3
ricker_matrix;516;0;0;0;0;6
show_with_diff;517;0;0;0;0;14
plot_samples;518;0;0;0;0;13
main;519;0;0;0;0;28
heldout_score;520;0;0;0;0;4
cv_estimate;521;0;0;0;0;8
f;522;0;0;0;0;1
f;523;0;0;0;0;2
generate;524;0;0;0;0;8
plot_gallery;525;0;0;0;0;8
title;526;0;0;0;0;3
print_top_words;527;0;0;0;0;4
_not_in_sphinx;528;0;0;0;0;1
__init__;529;0;0;0;0;3
handle_starttag;530;0;0;0;0;2
handle_endtag;531;0;0;0;0;2
_reset;532;0;0;0;0;8
parse;533;0;0;0;0;4
handle_data;534;0;0;0;0;3
start_reuters;535;0;0;0;0;1
end_reuters;536;0;0;0;0;3
start_title;537;0;0;0;0;1
end_title;538;0;0;0;0;1
start_body;539;0;0;0;0;1
end_body;540;0;0;0;0;1
start_topics;541;0;0;0;0;1
end_topics;542;0;0;0;0;1
start_d;543;0;0;0;0;1
end_d;544;0;0;0;0;3
