func_name;id;size;handlers
__init__;109;1;1
close;110;0;1
_get_dtypes;111;1;1
_get_dtypes;112;1;1
_read_old_header;113;1;1
_read_old_header;114;1;1
_null_terminate;115;1;1
read;116;1;1
read;117;1;1
_do_convert_categoricals;118;1;1
_check_column_names;119;1;1
_try_import;120;0;1
read_pickle;121;1;1
read_pickle;122;1;1
read_pickle;123;1;1
_is_url;124;1;1
_is_s3_url;125;1;1
_get_handle;126;2;1
__init__;127;1;1
_clean_options;128;0;1
__next__;129;1;1
_convert_to_ndarrays;130;1;1
_infer_types;131;2;1
_cast_types;132;1;1
close;133;0;1
read;134;1;1
read;135;1;1
_infer_columns;136;1;1
_infer_columns;137;1;1
_check_for_bom;138;1;1
_next_line;139;2;1
_next_iter_line;140;1;1
_get_index_name;141;1;1
_get_index_name;142;1;1
_get_lines;143;0;1
_make_date_converter;144;1;1
_make_date_converter;145;2;1
_make_date_converter;146;1;1
_floatify_na_values;147;1;1
_stringify_na_values;148;1;1
_stringify_na_values;149;0;1
__next__;150;1;1
_is_sqlalchemy_connectable;151;2;1
_parse_date_columns;152;1;1
read_sql_table;153;0;1
read_sql;154;1;1
_engine_builder;155;0;1
insert_data;156;0;1
_harmonize_columns;157;2;1
_harmonize_columns;158;1;1
_sqlalchemy_type;159;2;1
_get_unicode_name;160;1;1
run_transaction;161;0;1
execute;162;1;1
execute;163;0;1
_importers;164;1;1
_importers;165;1;1
_importers;166;1;1
_read;167;0;1
_parse_raw_tbody;168;1;1
_build_doc;169;1;1
_build_doc;170;1;1
_build_doc;171;1;1
_parse;172;1;1
_parse;173;0;1
json_normalize;174;1;1
read_json;175;1;1
_try_convert_data;176;2;1
_try_convert_data;177;2;1
_try_convert_data;178;2;1
_try_convert_data;179;1;1
_try_convert_data;180;2;1
_try_convert_to_date;181;1;1
_try_convert_to_date;182;1;2
read_sas;183;1;1
_parse_date;184;1;1
__init__;185;1;1
_read_header;186;1;1
close;187;0;1
_get_terminal_size_windows;188;3;1
_get_terminal_size_tput;189;7;1
_get_terminal_size_linux;190;1;1
_get_terminal_size_linux;191;2;1
_get_terminal_size_linux;192;1;1
color_to_excel;193;1;1
size_to_pt;194;1;1
size_to_pt;195;1;1
size_to_pt;196;1;1
atomize;197;1;1
_side_expander;198;1;1
detect_console_encoding;199;1;1
detect_console_encoding;200;1;1
write_result;201;0;1
_format_strings;202;1;1
_join_unicode;203;1;1
pprint_thing;204;1;1
determine_clipboard;205;0;1
determine_clipboard;206;0;1
__init__;207;1;1
_init_ndarray;208;1;1
itertuples;209;2;1
from_records;210;1;1
from_records;211;2;1
get_value;212;1;1
set_value;213;3;1
__getitem__;214;0;1
query;215;1;1
_ensure_valid_index;216;1;1
_sanitize_column;217;1;1
aggregate;218;1;1
_apply_empty_result;219;1;1
_apply_raw;220;1;1
_apply_standard;221;3;1
_apply_standard;222;1;1
_apply_standard;223;0;1
round;224;0;1
_reduce;225;2;1
_reduce;226;2;1
_reduce;227;0;1
_prep_ndarray;228;0;1
__init__;229;0;1
_set_axis;230;1;1
_ixs;231;1;2
__getitem__;232;2;3
_get_with;233;1;1
_get_with;234;1;1
_get_values;235;1;1
__setitem__;236;1;3
__setitem__;237;1;1
__setitem__;238;1;1
_set_with_engine;239;1;1
_set_with;240;0;1
_set_with;241;1;1
set_value;242;1;1
to_string;243;0;1
sort_values;244;1;1
aggregate;245;1;1
_make_dt_accessor;246;1;1
_dir_additions;247;0;1
_sanitize_array;248;1;1
_sanitize_array;249;1;1
_convert_for_datetime;250;1;1
_arith_method_SERIES;251;1;1
_arith_method_SERIES;252;0;1
_comp_method_SERIES;253;0;1
_bool_method_SERIES;254;1;1
_bool_method_SERIES;255;1;1
_arith_method_FRAME;256;1;1
_flex_comp_method_FRAME;257;0;1
_arith_method_PANEL;258;1;1
_comp_method_PANEL;259;1;1
_aggregate;260;1;1
_aggregate;261;1;1
_aggregate;262;1;1
_aggregate_multiple_funcs;263;2;2
_aggregate_multiple_funcs;264;1;3
_aggregate_multiple_funcs;265;1;1
item;266;1;1
_get_indices;267;1;1
_make_wrapper;268;1;1
_make_wrapper;269;1;1
_make_wrapper;270;1;1
_cython_transform;271;1;2
_cython_agg_general;272;1;1
_python_agg_general;273;2;1
mean;274;1;2
median;275;1;2
_add_numeric_operations;276;1;2
apply;277;2;2
_cython_operation;278;1;1
_cython_operation;279;1;1
agg_series;280;1;1
_get_grouper;281;0;1
_get_grouper;282;0;1
_get_grouper;283;1;1
aggregate;284;1;1
filter;285;1;2
nunique;286;1;1
_cython_agg_blocks;287;1;1
aggregate;288;3;1
_aggregate_generic;289;0;1
_aggregate_generic;290;2;1
_aggregate_item_by_item;291;3;2
_decide_output_index;292;0;1
_wrap_applied_output;293;1;1
_wrap_applied_output;294;0;1
_transform_general;295;1;2
_choose_path;296;1;1
_transform_item_by_item;297;1;1
filter;298;1;1
_aggregate_item_by_item;299;2;1
fast_apply;300;1;1
mask_missing;301;1;1
_interpolate_scipy_wrapper;302;0;1
_interpolate_scipy_wrapper;303;1;1
_interpolate_scipy_wrapper;304;1;1
_from_derivatives;305;2;1
_akima_interpolate;306;1;1
fillna;307;4;1
_astype;308;1;1
replace;309;4;1
setitem;310;3;3
setitem;311;2;1
interpolate;312;1;1
interpolate;313;1;1
eval;314;0;2
where;315;1;1
quantile;316;1;1
_try_cast;317;1;1
_try_cast;318;1;1
_try_cast;319;1;1
_try_cast;320;1;1
convert;321;2;1
convert;322;1;1
set;323;0;1
set;324;1;1
_replace_single;325;1;1
_replace_single;326;1;1
_replace_single;327;1;1
_try_cast;328;1;1
_try_coerce_args;329;3;1
_try_coerce_result;330;1;1
__len__;331;1;1
set;332;1;1
create_block_manager_from_blocks;333;2;1
create_block_manager_from_arrays;334;3;1
_putmask_smart;335;2;1
_putmask_smart;336;1;1
_prep_values;337;1;1
validate;338;0;1
_apply_window;339;1;1
_apply;340;1;1
_validate_freq;341;1;1
_apply;342;1;1
_offset;343;1;1
__call__;344;0;1
__call__;345;1;1
__call__;346;0;1
__call__;347;1;1
_has_infs;348;1;1
_nanminmax;349;1;1
_get_counts;350;1;1
_ensure_numeric;351;1;1
_ensure_numeric;352;1;1
_ensure_numeric;353;1;1
_init_matrix;354;1;1
set_value;355;1;1
apply;356;1;1
_add_aggregate_operations;357;1;1
_get_deprecated_option;358;1;1
__init__;359;1;2
from_codes;360;1;1
map;361;1;1
is_dtype_equal;362;1;1
is_bool_indexer;363;2;1
_try_sort;364;1;1
_asarray_tuplesafe;365;2;1
_index_labels_to_array;366;1;1
in_interactive_session;367;1;1
in_qtconsole;368;2;1
in_ipnb;369;2;1
in_ipython_frontend;370;2;1
_construct_axes_from_arguments;371;1;1
_get_axis_number;372;1;1
_get_axis_name;373;1;1
pop;374;0;1
squeeze;375;1;1
__invert__;376;2;1
get;377;1;1
_maybe_update_cacher;378;0;1
_check_setitem_copy;379;0;1
_check_setitem_copy;380;0;1
__delitem__;381;1;1
__delitem__;382;1;1
drop;383;0;1
reindex;384;1;1
sample;385;1;1
__setattr__;386;1;1
__setattr__;387;1;1
_check_inplace_setting;388;0;1
at_time;389;2;1
between_time;390;2;1
rank;391;1;1
_where;392;1;2
_where;393;1;1
_where;394;3;1
__getitem__;395;1;1
_get_label;396;1;1
_get_setitem_indexer;397;1;1
_get_setitem_indexer;398;1;1
_get_setitem_indexer;399;1;1
_setitem_with_indexer;400;1;1
_getitem_tuple;401;1;1
_multi_take;402;3;1
_handle_lowerdim_multi_index_axis0;403;1;2
_getitem_axis;404;1;1
_getitem_iterable;405;1;1
_convert_to_indexer;406;1;1
_convert_to_indexer;407;1;3
_convert_to_indexer;408;1;1
__getitem__;409;0;1
_getbool_axis;410;1;1
_has_valid_type;411;1;2
_getitem_tuple;412;1;1
_get_list_axis;413;1;1
_getitem_axis;414;1;1
convert_to_index_sliceable;415;1;1
maybe_droplevels;416;1;1
maybe_droplevels;417;1;1
create_nd_panel_factory;418;1;1
_ensure_data;419;0;1
isin;420;3;1
isin;421;4;1
safe_sort;422;2;1
value_counts;423;2;1
mode;424;1;1
_length_check;425;0;1
_map;426;2;1
_map;427;1;1
str_repeat;428;1;1
str_repeat;429;1;1
_get_single_group_name;430;1;1
_str_extract_frame;431;1;1
str_get_dummies;432;1;1
_dir_deletions;433;0;1
__getitem__;434;1;1
_gotitem;435;1;1
_groupby_and_aggregate;436;1;1
_groupby_and_aggregate;437;1;1
_replacer;438;1;1
resolve;439;2;1
resolve;440;1;1
type;441;1;1
type;442;1;1
is_datetime;443;1;1
is_datetime;444;1;1
_in;445;1;1
_in;446;1;1
_not_in;447;1;1
_not_in;448;1;1
_cast_inplace;449;1;1
__init__;450;1;1
__init__;451;1;1
_align;452;1;1
_reconstruct_object;453;1;1
_evaluate_numexpr;454;3;2
_where_numexpr;455;4;2
_has_bool_dtype;456;1;1
_has_bool_dtype;457;1;1
_resolve_name;458;1;1
visit_Subscript;459;1;1
visit_Subscript;460;1;1
visit_Attribute;461;1;1
visit_Attribute;462;1;1
evaluate;463;1;1
evaluate;464;1;1
_result_type_many;465;1;1
visit_Subscript;466;1;1
visit_Assign;467;1;1
visit_Attribute;468;3;1
visit_Call_35;469;1;1
visit_Call_35;470;1;1
visit_Call_legacy;471;1;1
visit_Call_legacy;472;1;1
_evaluate;473;4;1
_evaluate;474;1;1
to_coo;475;0;1
_get_fill;476;1;1
__len__;477;1;1
astype;478;0;1
__getitem__;479;1;3
_get_values;480;1;1
_to_ijv;481;1;1
cut;482;1;1
_get_comb_axis;483;1;1
_make_concat_multiindex;484;1;1
_groupby_and_merge;485;1;1
_groupby_and_merge;486;1;1
_groupby_and_merge;487;0;1
pivot_table;488;0;1
pivot_table;489;1;1
pivot_table;490;2;1
pivot_table;491;2;1
_add_margins;492;1;1
_compute_grand_margin;493;0;1
_generate_marginal_results;494;1;1
_normalize;495;1;1
_normalize;496;1;1
array_equivalent;497;1;1
is_dtype;498;1;1
__new__;499;1;1
construct_from_string;500;0;1
__new__;501;1;1
__new__;502;1;1
__new__;503;1;1
construct_from_string;504;1;1
__new__;505;1;1
construct_from_string;506;1;1
is_dtype;507;0;1
__new__;508;1;1
__new__;509;1;1
construct_from_string;510;1;1
is_dtype;511;0;1
_concat_compat;512;1;1
is_scipy_sparse;513;0;1
is_datetime64_dtype;514;1;1
is_string_dtype;515;2;1
is_dtype_equal;516;3;1
is_datetime64_ns_dtype;517;1;1
is_timedelta64_ns_dtype;518;2;1
is_string_like_dtype;519;2;1
is_bool_dtype;520;1;1
_get_dtype_type;521;1;1
_get_dtype_from_object;522;0;1
_get_dtype_from_object;523;1;1
_validate_date_like_dtype;524;1;1
pandas_dtype;525;1;1
pandas_dtype;526;1;1
pandas_dtype;527;1;1
pandas_dtype;528;1;1
pandas_dtype;529;1;1
maybe_downcast_to_dtype;530;0;1
maybe_downcast_to_dtype;531;0;1
maybe_downcast_to_dtype;532;1;1
maybe_upcast_putmask;533;2;1
maybe_upcast_putmask;534;0;1
maybe_promote;535;1;1
maybe_promote;536;1;1
maybe_convert_scalar;537;1;1
coerce_to_dtypes;538;0;1
maybe_convert_objects;539;1;1
soft_convert_objects;540;3;1
maybe_infer_to_datetimelike;541;1;2
maybe_infer_to_datetimelike;542;1;1
maybe_infer_to_datetimelike;543;1;1
maybe_cast_to_datetime;544;0;1
is_re_compilable;545;0;1
is_hashable;546;0;1
is_sequence;547;1;1
is_datetimelike;548;1;1
equals;549;2;1
get_value;550;4;1
_try_get_item;551;1;1
__new__;552;0;1
__new__;553;1;1
__new__;554;1;1
__new__;555;1;1
__new__;556;1;1
__new__;557;1;1
_shallow_copy_with_infer;558;1;1
_try_convert_to_int_index;559;1;1
_try_convert_to_int_index;560;1;1
_convert_slice_indexer;561;0;1
_convert_slice_indexer;562;1;1
__contains__;563;1;1
contains;564;1;1
putmask;565;1;1
equals;566;1;1
asof;567;1;1
union;568;1;1
union;569;0;1
union;570;1;1
intersection;571;2;1
intersection;572;2;1
difference;573;1;1
symmetric_difference;574;1;1
_get_unique_index;575;0;1
get_loc;576;1;1
get_value;577;1;1
get_value;578;1;2
get_value;579;1;3
join;580;1;1
_maybe_cast_indexer;581;1;1
get_slice_bound;582;1;1
get_slice_bound;583;1;1
_add_comparison_methods;584;1;1
_ensure_has_len;585;0;1
_get_level_number;586;2;1
is_monotonic_increasing;587;2;1
get_value;588;1;2
get_value;589;1;1
get_value;590;1;3
get_value;591;1;2
get_value;592;1;1
__contains__;593;1;1
append;594;1;1
drop;595;2;1
drop;596;1;1
get_indexer;597;1;1
get_loc;598;1;1
get_loc_level;599;1;1
get_loc_level;600;0;1
_get_level_indexer;601;1;1
get_locs;602;2;1
_convert_can_do_setop;603;1;1
__new__;604;2;1
_generate;605;1;1
_add_offset;606;2;1
union;607;1;1
union_many;608;1;1
join;609;1;1
_can_fast_union;610;1;1
intersection;611;1;1
get_value;612;1;1
get_value;613;2;1
get_value;614;1;1
get_loc;615;1;1
get_loc;616;1;1
get_loc;617;2;1
slice_indexer;618;1;1
insert;619;2;1
__new__;620;2;1
_simple_new;621;1;1
_add_numeric_methods_binary;622;2;1
_convert_tolerance;623;1;1
equals;624;2;1
__contains__;625;1;2
__contains__;626;1;1
get_loc;627;0;1
get_loc;628;1;1
__contains__;629;1;1
get_value;630;1;1
get_value;631;4;1
get_loc;632;1;1
get_loc;633;2;1
get_loc;634;1;1
get_loc;635;2;1
_maybe_cast_slice_bound;636;3;1
equals;637;1;1
_evaluate_compare;638;2;1
__contains__;639;2;1
inferred_freq;640;1;1
map;641;2;1
_convert_tolerance;642;1;1
min;643;2;1
max;644;2;1
isin;645;1;1
_ensure_datetimelike_to_i8;646;1;1
_td_index_cmp;647;1;1
union;648;1;1
join;649;1;1
intersection;650;1;1
get_value;651;1;1
get_value;652;2;1
get_value;653;1;1
get_loc;654;1;1
get_loc;655;1;1
get_loc;656;2;1
insert;657;1;1
insert;658;2;1
__contains__;659;1;1
contains;660;1;1
mid;661;1;1
get_value;662;1;1
take;663;2;1
searchsorted;664;1;1
_combine_hash_arrays;665;1;1
hash_array;666;1;1
_guess_datetime_format;667;1;1
_guess_datetime_format;668;1;1
_guess_datetime_format;669;1;1
to_datetime;670;1;1
to_datetime;671;2;1
to_datetime;672;1;1
to_datetime;673;1;2
to_datetime;674;2;1
to_datetime;675;1;1
to_datetime;676;1;2
_assemble_from_unit_mappings;677;1;1
_assemble_from_unit_mappings;678;1;1
_attempt_YYYYMMDD;679;1;1
_attempt_YYYYMMDD;680;2;1
_attempt_YYYYMMDD;681;2;1
_guess_time_format_for_array;682;1;1
to_time;683;0;1
to_time;684;1;1
to_numeric;685;0;1
_validate_timedelta_unit;686;1;1
_coerce_scalar_to_timedelta_type;687;1;1
_convert_listlike;688;2;1
__doc__;689;1;1
_skip_if_no_mpl;690;0;1
_skip_if_no_scipy;691;0;1
_skip_if_no_scipy;692;0;1
_skip_if_no_scipy;693;0;1
_check_if_lzma;694;1;1
_skip_if_no_xarray;695;0;1
_skip_if_no_pytz;696;0;1
_skip_if_no_dateutil;697;0;1
_skip_if_no_pathlib;698;0;1
_skip_if_no_localpath;699;0;1
_incompat_bottleneck_version;700;1;1
_skip_if_no_mock;701;0;1
_skip_if_no_mock;702;0;1
_skip_if_no_ipython;703;0;1
_default_locale_getter;704;1;1
get_locales;705;1;1
get_locales;706;2;1
set_locale;707;1;1
_can_set_locale;708;0;1
debug;709;1;1
set_trace;710;0;1
ensure_clean;711;1;1
ensure_clean;712;0;1
ensure_clean;713;0;1
assert_class_equal;714;1;1
assert_attr_equal;715;1;1
skip_if_no_package;716;1;1
skip_if_no_package;717;1;1
can_connect;718;0;1
network;719;1;1
network;720;1;1
assert_produces_warning;721;0;1
set_timezone;722;1;1
__getattr__;723;1;1
get_sys_info;724;2;1
get_sys_info;725;1;1
get_sys_info;726;1;1
show_versions;727;1;1
show_versions;728;0;1
_check_for_default_values;729;2;1
get_freq_code;730;2;1
to_offset;731;0;1
to_offset;732;1;1
get_offset;733;3;1
_period_str_to_code;734;1;1
infer_freq;735;1;1
as_timestamp;736;1;1
apply_wraps;737;2;1
__add__;738;1;1
freqstr;739;1;1
__getstate__;740;0;1
freqstr;741;1;1
_validate_time;742;2;1
get_calendar;743;1;1
__add__;744;1;2
register;745;1;1
merge_class;746;1;1
merge_class;747;1;1
get_hits;748;1;1
default_iget;749;2;1
flatten;750;1;1
merge_pr;751;0;1
merge_pr;752;0;1
update_pr;753;0;1
update_pr;754;0;1
cherry_pick;755;0;1
run_all;756;0;1
run_all;757;0;1
do_update;758;0;1
do_update;759;0;1
f;760;1;1
roundtrip_archive;761;0;1
roundtrip_archive;762;0;1
roundtrip_archive;763;0;1
create_panels_append;764;1;1
create_panels_join;765;1;1
plot_perf;766;0;1
rountrip_archive;767;0;1
rountrip_archive;768;0;1
rountrip_archive;769;0;1
rountrip_archive;770;0;1
rountrip_archive;771;0;1
rountrip_archive;772;0;1
maybe_exclude_notebooks;773;0;1
html;774;0;1
zip_html;775;0;1
check_build;776;0;1
auto_dev_build;777;5;1
linkcode_resolve;778;1;1
linkcode_resolve;779;1;1
linkcode_resolve;780;1;1
write;781;2;1
process_input_line;782;1;1
process_pure_python;783;0;1
process_pure_python;784;1;1
setup;785;1;1
__init__;786;1;1
import_phantom_module;787;1;1
__init__;788;4;1
__init__;789;1;1
run;790;2;1
contains_doctest;791;1;1
run_code;792;1;1
makefig;793;0;1
remove;794;0;1
setup;795;0;1
setup;796;2;1
setup;797;1;1
setup;798;0;1
setup;799;3;1
pad;800;0;1
backfill;801;0;1
setup;802;1;1
setup;803;1;1
remove;804;0;1
remove;805;0;1
